msgid,ssvid,seg_id,timestamp,lat,lon,speed_knots,heading,course,meters_to_prev,implied_speed_knots,hours,night,nnet_score,logistic_score,night_loitering,type,source,receiver_type,receiver,distance_from_sat_km,sat_altitude_km,sat_lat,sat_lon,elevation_m,distance_from_shore_m,distance_from_port_m,is_fishing_vessel
383f55c2-bb77-8ff6-2c80-6bb463f62f38,412336962,412336962-2020-11-21T21:58:07.000000Z,2020-12-11 17:17:00.000000 UTC,-26.45896,45.2253866667,9.4,511.0,245.0,60.898089281199617,39.458307968860474,0.00083333333333333339,true,0.0,0.0,0,AIS.1,spire,satellite,FM49,2599.8252322608128,620.1420625,-49.045923286216507,53.011532090291254,-1178.0,95000.0,232162.156,true
4e56c98e-f7fe-6b37-0c6f-bc1906f014f7,150402944,150402944-2020-10-29T16:22:16.000000Z,2020-11-25 16:06:15.000000 UTC,-14.7040716667,-81.015295,7.8,169.0,169.4,244.09192541908146,20.629163759483429,0.0063888888888888893,false,0.0,1.0,0,AIS.18,spire,satellite,FM128,,,,,-4773.0,500000.0,507055.938,true
32221144-4808-08a4-e7be-c1ff1b341dea,412420574,412420574-2021-02-04T01:48:59.000000Z,2021-07-15 15:50:01.000000 UTC,-2.5723866667,-100.5693016667,11.6,271.0,271.6,359.73993444060164,20.566755275421478,0.0094444444444444445,false,0.0,0.0,0,AIS.18,spire,satellite,FM3,1772.0341098582792,634.417125,3.0110176080642903,-115.50150726295045,-3393.0,1021000.0,1043808.0,true
eff4e1fa-10b8-920e-c0ab-6d92e3dec017,412420574,412420574-2021-02-04T01:48:59.000000Z,2021-05-21 07:06:10.000000 UTC,-50.23714,-65.2223466667,10.7,511.0,216.1,203.9304558949836,24.775256173611687,0.0044444444444444444,true,0.0,0.0,0,AIS.18,spire,satellite,FM67,1165.1696356247176,506.34290625,-47.127498389201094,-80.412742379423861,-118.0,187000.0,227523.672,true
062fdab3-a4fb-771e-e021-2bdd26920c3c,412331284,412331284-2022-10-17T03:52:51.590000Z,2022-10-29 06:37:45.000000 UTC,8.5846616666666673,75.534331666666674,9.8,511.0,296.7,639.76273953651412,24.383992320899349,0.014166666666666666,false,0.0,0.0,0,AIS.18,spire,dynamic,,,,,,-698.0,117000.0,120126.484,true
7939f3a1-a1b7-529b-66c2-32937b35a361,412331283,412331283-2021-09-17T11:00:19.000000Z,2021-09-20 09:50:01.000000 UTC,32.3446833333,128.6281833333,8.8,511.0,154.8,2732.6679016586604,36.633203590359564,0.04027777777777778,true,0.0,0.0,0,AIS.1,spire,terrestrial,,,,,,-439.0,28000.0,105373.977,true
e91e5d73-798b-5a73-9b3c-908a8094e02d,150400453,150400453-2020-09-24T18:31:30.000000Z,2021-02-22 00:50:53.000000 UTC,-45.67587,-60.62977,4.2,197.0,202.2,9722.5846498448082,230.475054805626,0.022777777777777779,true,1.0,1.0,0,AIS.19,spire,satellite,FM133,,,,,-119.0,388000.0,407303.969,true
e94e0d74-b425-ada0-d660-f2767d54bd07,150402951,150402951-2021-03-11T04:14:52.000000Z,2021-06-24 18:30:12.000000 UTC,0.9135083333,-121.7534966667,9.9,270.0,270.4,154.86251916551913,21.501775857451385,0.0038888888888888888,false,0.0,0.0,0,AIS.18,spire,satellite,FM117,,,,,-4339.0,1731000.0,2247135.5,true
5d1c2f97-28e6-669d-b025-c173bf8a7554,150402940,150402940-2019-07-28T04:22:47.000000Z,2020-01-14 04:00:21.000000 UTC,-18.0198383333,-81.4244466667,4.7,511.0,233.6,9324.3345171433812,604.16093070378827,0.0083333333333333332,true,,0.0,0,AIS.18,spire,satellite,FM53,2315.0797937304278,611.907,-35.57426725479371,-94.058936656750831,-4512.0,694000.0,721763.75,true
6f67fa7f-0f57-5764-a6e1-6a07a5ea4677,412331282,412331282-2021-09-17T10:03:04.000000Z,2021-09-19 22:07:34.000000 UTC,33.8016,128.754,2.0999999046,182.0,182.0,932.983914464974,21.087823169945413,0.02388888888888889,false,,0.0,0,AIS.1,orbcomm,terrestrial,rORBCOMM000,,,,,-119.0,51000.0,71059.117,true
81ea4ee2-e9d4-8894-ce08-72740f97e418,412331283,412331283-2021-09-17T11:00:19.000000Z,2021-09-20 10:50:01.000000 UTC,32.2166266667,128.7031933333,8.7,511.0,150.7,2661.4239902617637,36.952351291075864,0.03888888888888889,true,0.0,0.0,0,AIS.1,spire,terrestrial,,,,,,-322.0,33000.0,91116.289,true
5ca2eb98-cdc8-ed67-620f-bfd90b78390b,150402951,150402951-2021-03-11T04:14:52.000000Z,2021-06-12 17:29:07.000000 UTC,-15.0249783333,-104.4608283333,9.0,325.0,325.5,279.96604477940332,23.661025963613032,0.0063888888888888893,false,0.0,0.0,0,AIS.18,spire,satellite,FM34,1802.9643901501229,496.654125,-24.281817255719552,-118.62215875577526,-3978.0,1426000.0,1431200.0,true
fc72c911-3481-4566-9e7f-a73b0d7ea34e,150402944,150402944-2020-10-29T16:22:16.000000Z,2021-03-10 11:49:02.000000 UTC,-45.0848116667,-59.8373183333,7.3,173.0,174.0,114.53450914760322,22.263446957129407,0.0027777777777777779,false,,1.0,0,AIS.18,spire,satellite,FM122,,,,,-729.0,399000.0,458719.406,true
2f4c8c86-9074-839c-6ec2-b957ad755e04,412420574,412420574-2021-02-04T01:48:59.000000Z,2021-06-11 22:17:02.000000 UTC,-16.8034666667,-101.2139166667,10.0,511.0,307.6,160.88152505898543,26.060393836679754,0.0033333333333333335,false,0.0,0.0,0,AIS.19,spire,satellite,FM113,2339.6775454951521,525.2365625,-37.84056994822118,-101.68755027153185,-3868.0,1409000.0,1414529.375,true
dd359022-49cd-62e2-161e-10680884107f,150400453,150400453-2020-09-24T18:31:30.000000Z,2021-03-04 09:40:02.000000 UTC,-45.3264,-60.08249,6.8,199.0,198.5,4428.0089916682809,96.71070155263638,0.024722222222222222,false,1.0,1.0,0,AIS.18,spire,satellite,FM88,1420.6959178304403,522.766125,-56.125711994010864,-49.197966356692739,-133.0,403000.0,444310.844,true
2ec1ec5e-bf04-4ec9-9336-6122771b8419,412331285,412331285-2022-07-07T00:28:09.000000Z,2022-08-12 08:24:21.990000 UTC,27.130893333333333,121.13966666666667,10.8,511.0,30.0,9285.0770396060525,24.390219396379731,0.20555277777777778,false,0.0,0.0,0,AIS.1,spire,dynamic,,,,,,-41.0,34000.0,29131.498,true
ac162078-bf63-3fc9-3fb0-e5c01d8bb6ca,150402951,150402951-2021-03-11T04:14:52.000000Z,2021-06-29 20:45:07.000000 UTC,5.8600283333,-141.30574,8.5,289.0,289.1,126.71547352687206,27.368007972333828,0.0025,false,0.0,0.0,0,AIS.18,spire,satellite,FM127,,,,,-4974.0,1528000.0,1638026.125,true
912c0882-26fd-e39f-a543-4bb62a0a22c1,412331284,412331284-2021-08-12T02:11:48.000000Z,2021-09-18 17:30:04.000000 UTC,32.2596583333,128.6884383333,8.4,511.0,157.2,2568.0136061073504,24.589932058244283,0.056388888888888891,true,0.0,0.0,0,AIS.1,spire,terrestrial,,,,,,-501.0,35000.0,94994.688,true
788ab687-7847-7562-d63d-dffa749c6c69,412420574,412420574-2021-01-29T16:11:03.000000Z,2021-01-29 20:40:57.000000 UTC,-35.34727,-1.3279683333,9.4,269.0,268.3,168409.17150625237,20.2147162996964,4.4983333333333331,true,,0.0,0,AIS.18,spire,satellite,FM84,1756.4224651344534,476.53003125,-33.2693331017578,-20.31504561465783,-4521.0,933000.0,1789345.375,true
15a3ac44-272f-5541-bc06-661772125efb,412331281,412331281-2022-11-24T14:10:11.000000Z,2022-12-27 20:04:17.000000 UTC,-45.35588,-60.551373333333331,4.1999998092651367,511.0,13.399999618530273,1118.1142882351542,30.61144951770785,0.019722222222222221,false,1.0,1.0,0,AIS.3,orbcomm,satellite,rORBCOMM999,,,,,-138.0,380000.0,408070.688,true
bddd6bb5-1367-58dd-abc4-6f688de6e78a,412331284,412331284-2021-08-12T02:11:48.000000Z,2021-09-18 16:26:53.000000 UTC,32.4142,128.607,9.3000001907,157.0,157.0,1422.8450417734048,25.373895863302561,0.030277777777777778,true,0.0,0.0,0,AIS.1,orbcomm,terrestrial,rORBCOMM000,,,,,-274.0,21000.0,109316.836,true
b6252718-86c9-5999-97f1-006374fc0816,412331284,412331284-2021-08-12T02:11:48.000000Z,2021-09-19 01:30:04.000000 UTC,31.41478,129.57113,9.8999996185,511.0,119.6999969482,4407.4949146091139,39.120441848929161,0.060833333333333336,false,0.0,0.0,0,AIS.1,orbcomm,terrestrial,rORBCOMM000,,,,,-723.0,24000.0,30948.822,true
633efd5f-55c8-9f2a-a9cb-3769f505c943,412336962,412336962-2020-11-21T21:58:07.000000Z,2020-12-13 18:10:00.000000 UTC,-30.0448,36.7658666667,10.0,511.0,245.1,59.983408889510457,58.298474933804108,0.00055555555555555556,true,0.0,0.0,0,AIS.1,spire,satellite,FM51,858.25242793444477,614.2314375,-35.816308102414659,42.878457887924931,-3626.0,458000.0,459242.375,true
99f698bc-43f1-5598-a2ea-41fd721124ef,412336962,412336962-2020-11-21T21:58:07.000000Z,2020-12-24 02:41:03.000000 UTC,-37.83396,-9.0132883333,8.1999998093,511.0,259.6000061035,48.143710511772262,23.395676841748291,0.0011111111111111111,true,0.0,0.0,0,AIS.1,orbcomm,satellite,rORBCOMM999,,,,,-2070.0,283000.0,2457437.25,true
4986363c-e7ed-0332-ec03-175b3baf4813,150402949,150402949-2022-06-16T08:39:17.000000Z,2022-06-17 04:46:00.000000 UTC,-40.586988333333331,-54.490515,8.7,53.0,51.6,755757.40008221776,20.2899928100744,20.111944444444443,true,,0.0,0,AIS.18,spire,satellite,FM145,,,,,-4336.0,382000.0,384858.531,true
ba601a5f-6993-bce3-00ba-846be22b0980,412336962,412336962-2020-11-21T21:58:07.000000Z,2020-11-30 05:06:00.000000 UTC,-2.9083733333,83.0289066667,8.9,511.0,233.4,46.843138610751112,22.763657423587556,0.0011111111111111111,false,0.0,0.0,0,AIS.1,spire,satellite,FM61,1844.6573891925564,487.64071875,-18.825497538010705,78.251607277814088,-3267.0,1017000.0,1025998.562,true
1187d060-5180-0462-8625-d0dc84428868,412331284,412331284-2021-08-12T02:11:48.000000Z,2021-09-18 16:10:05.000000 UTC,32.43774,128.59459,9.4,511.0,155.8,2927.9607123355086,27.231715750488078,0.058055555555555555,true,0.0,0.0,0,AIS.1,spire,terrestrial,,,,,,-278.0,18000.0,109656.477,true
03e6df50-eb3b-e273-b647-ece7580ca301,150402940,150402940-2020-02-25T20:42:13.000000Z,2020-04-09 05:51:25.000000 UTC,5.3707333333,-128.9787316667,9.1,511.0,279.5,1791.6702542922767,84.943523748741782,0.011388888888888889,true,0.0,0.0,0,AIS.18,spire,satellite,FM115,,,,,-4434.0,1955000.0,1973843.0,true
8c5978ac-9588-e621-69d8-789427f03772,150402951,150402951-2021-03-11T04:14:52.000000Z,2021-06-06 19:36:02.000000 UTC,-31.8409333333,-89.9370683333,8.9,321.0,321.8,142.77852203941711,39.647963815808538,0.0019444444444444444,false,0.0,0.0,0,AIS.18,spire,satellite,FM115,,,,,-3116.0,882000.0,1058570.5,true
8714840b-787b-5c2d-8014-cbc2f1a517d4,412331282,412331282-2021-09-17T10:03:04.000000Z,2021-09-20 11:49:06.000000 UTC,32.084465,128.7886633333,8.5,511.0,138.3999938965,2276.3022931859641,45.150223709599395,0.027222222222222221,true,0.0,0.0,0,AIS.1,orbcomm,terrestrial,rORBCOMM000,,,,,-405.0,36000.0,74192.523,true
3ae84922-d306-7019-4996-f64c693278c5,412336962,412336962-2020-11-21T21:58:07.000000Z,2020-12-11 16:16:00.000000 UTC,-26.3914933333,45.3840266667,9.2,511.0,243.6,99.669358808767342,21.526588115517569,0.0025,true,0.0,0.0,0,AIS.1,spire,satellite,FM51,2665.1114797858772,612.7508125,-32.91745623893825,72.010420405108846,-931.0,90000.0,215847.906,true
a202d9fd-d3b5-527b-8945-c093e8b6b6a4,412336962,412336962-2020-11-21T21:58:07.000000Z,2020-12-08 22:02:24.000000 UTC,-21.74804,55.7708333333,9.3000001907,511.0,241.1000061035,1276.5808268239566,32.650570299959782,0.021111111111111112,true,0.0,0.0,0,AIS.1,orbcomm,terrestrial,rORBCOMM000,,,,,-2980.0,44000.0,54571.438,true
093ceaea-87d8-53e1-b3ae-4f4366fa0f94,412331283,412331283-2021-09-17T11:00:19.000000Z,2021-09-19 20:46:29.000000 UTC,33.9927,128.8,8.1000003815,192.0,192.0,1363.1908451488523,44.911824213851553,0.01638888888888889,true,0.0,1.0,0,AIS.1,orbcomm,terrestrial,rORBCOMM000,,,,,-115.0,36000.0,60493.688,true
71e64915-7993-4dd2-4b65-6c4d57c834fb,412420574,412420574-2021-02-04T01:48:59.000000Z,2021-06-23 14:51:34.000000 UTC,-0.286335,-117.0732833333,0.6,334.0,334.3,3097.7294739850181,32.028875032561473,0.052222222222222225,false,0.0,1.0,0,AIS.18,spire,satellite,FM4,1223.9849307112272,622.1763125,-2.9068517038346795,-106.37709937813266,-4113.0,1460000.0,2285559.25,true
3f3f3258-326c-618e-a341-4e4c29f937b6,150400453,150400453-2021-05-22T14:21:17.000000Z,2021-07-04 07:46:05.000000 UTC,10.4396116667,-160.5428833333,9.9,281.0,282.6,153.13045905368767,27.059822628885378,0.0030555555555555557,true,0.0,0.0,0,AIS.18,spire,satellite,FM34,2102.7023743223403,486.6110625,-4.6477433239985642,-149.09473059284861,-5237.0,490000.0,743141.938,true
c6f67ed8-c42a-51ac-9962-771ecd49dcf9,412331279,412331279-2020-11-25T23:21:34.000000Z,2020-12-09 04:30:44.000000 UTC,-22.25182,54.91657,9.1000003815,511.0,240.5,2493.953354402021,30.489285593419723,0.044166666666666667,false,0.0,0.0,0,AIS.1,orbcomm,satellite,rORBCOMM999,,,,,-4311.0,117000.0,116540.57,true
b47e0aef-b44c-7c43-9783-15367e8f4e3d,412420574,412420574-2021-02-04T01:48:59.000000Z,2021-06-25 18:27:05.000000 UTC,-0.623995,-115.5326266667,10.1,511.0,88.8,200.13977529103991,25.935713200415279,0.0041666666666666666,false,0.0,0.0,0,AIS.18,spire,satellite,FM117,,,,,-4262.0,1397000.0,2201448.5,true
2a998d2c-79ee-d591-6469-590d2552ce87,150994958,150994958-2020-11-26T11:23:03.000000Z,2020-11-26 11:58:26.000000 UTC,0.02189,0.07184,0.0,31.0,0.0,9245.978340359894,24.059595204228071,0.2075,false,,0.0,0,AIS.18,spire,terrestrial,,,,,,-4917.0,572000.0,8095.113,true
fe4d4772-a4f9-079b-6dd9-8ed190e5bcb9,412331285,412331285-2022-10-08T17:48:53.430000Z,2022-10-26 18:07:09.000000 UTC,-8.0080983333333329,77.17268,9.8,511.0,237.1,279.8708363830271,22.667438715752322,0.0066666666666666671,true,0.0,0.0,0,AIS.1,spire,dynamic,,,,,,-5154.0,521000.0,530645.0,true
2048d8b6-9940-d005-045f-a96c165fcd0d,412336962,412336962-2020-11-21T21:58:07.000000Z,2021-05-16 15:22:09.000000 UTC,-50.7469733333,-65.8673466667,9.7,511.0,221.3,198.69003046151346,20.32724500061574,0.0052777777777777779,false,0.0,0.0,0,AIS.1,spire,satellite,FM67,2496.7365743972646,506.47228125,-70.8783943294295,-44.14617559944427,-109.0,167000.0,193043.406,true
387c20af-6e2b-cd9f-6733-4a965a8539d6,412336962,412336962-2020-11-21T21:58:07.000000Z,2021-07-21 18:09:04.000000 UTC,-1.6729866667,-101.7458333333,7.8,511.0,101.7,85.678199133766682,33.308599408039669,0.0013888888888888889,false,0.0,1.0,0,AIS.1,spire,satellite,FM89,1570.722204841057,460.06578125,11.014660024934365,-107.98950519518054,-3224.0,1132000.0,1146213.75,true
a181af42-5f17-a33d-d220-04b25c1fda2c,412331282,412331282-2021-09-17T10:03:04.000000Z,2021-09-20 16:57:59.000000 UTC,31.51427,129.3344666667,9.6,511.0,116.3,2839.0802988441033,24.971317042982555,0.061388888888888889,true,0.0,0.0,0,AIS.1,spire,terrestrial,,,,,,-704.0,35000.0,13871.071,true
8a4d1821-9afd-b7cc-e857-5217def37384,412420574,412420574-2021-02-04T01:48:59.000000Z,2021-03-20 19:52:00.000000 UTC,-42.1383733333,-58.0734733333,8.9,511.0,219.9,15.913206318801665,30.93240870661305,0.00027777777777777778,false,0.0,1.0,0,AIS.18,spire,satellite,FM107,2249.919412044339,537.052125,-62.364972757874234,-57.149391032248808,-397.0,381000.0,399547.094,true
7096b9c8-89a2-3d66-3c6d-a61305302c57,412420574,412420574-2021-02-04T01:48:59.000000Z,2021-08-17 05:24:00.000000 UTC,-3.5661666667,-96.8274533333,10.8,511.0,227.1,23.353697380615927,22.697692021194424,0.00055555555555555556,true,0.0,1.0,0,AIS.18,spire,satellite,FM136,,,,,-3760.0,661000.0,689879.25,true
008fa661-1ff7-9ed9-5910-2d727a6b8ad6,412420574,412420574-2021-01-05T04:52:29.000000Z,2021-01-13 22:18:00.000000 UTC,-17.0760366667,66.8712666667,10.7,511.0,232.2,24.439893525809346,47.506753833338728,0.00027777777777777778,true,0.0,0.0,0,AIS.18,spire,satellite,FM103,2422.9996819855237,543.877375,-38.78378613109895,64.698856600010274,-3175.0,458000.0,464846.938,true
c4ccc9d2-af99-5414-9fc7-7b2a84b6663d,412331283,412331283-2021-09-17T11:00:19.000000Z,2021-09-20 22:48:47.000000 UTC,31.0922466667,130.3057183333,10.3999996185,511.0,115.5,10656.991963208457,295.93248739891226,0.019444444444444445,false,0.0,0.0,0,AIS.1,orbcomm,terrestrial,rORBCOMM000,,,,,-332.0,18000.0,18927.062,true
fa3b4daa-da28-4e21-d8f8-13b07f1529a0,150400453,150400453-2020-09-24T18:31:30.000000Z,2020-12-31 18:51:04.000000 UTC,-47.720425,-61.7433083333,9.9,36.0,35.9,152.16600220854991,32.864813157002608,0.0025,false,0.0,0.0,0,AIS.18,spire,satellite,FM131,,,,,-153.0,299000.0,305820.969,true
a6ada101-3933-7615-319d-9eb90434475b,412336962,412336962-2020-11-21T21:58:07.000000Z,2021-06-17 04:16:22.000000 UTC,-3.6371133333,-109.28996,10.6,511.0,294.7,611.199428047901,22.001142078297612,0.015,true,0.0,0.0,0,AIS.1,spire,satellite,FM3,1061.0191141377734,635.6003125,-1.8873343755035021,-118.68143099878834,-3728.0,1545000.0,2010578.75,true
c062eca2-297a-589b-8858-f24852c8b65f,412336962,412336962-2020-11-21T21:58:07.000000Z,2020-12-22 21:12:02.000000 UTC,-37.1211233333,-3.9390383333,8.1999998093,511.0,263.0,40.184666155417233,26.037252588741037,0.00083333333333333339,true,0.0,0.0,0,AIS.1,orbcomm,satellite,rORBCOMM999,,,,,-2047.0,627000.0,2038689.625,true
9c5028ac-4b54-a6ac-69e3-3f5971c4eab8,412420574,412420574-2021-12-26T01:19:51.000000Z,2022-03-02 04:19:37.000000 UTC,-46.4678283333,-60.740835,0.4,235.0,235.2,2038.237562030494,22.0109274323673,0.05,true,1.0,1.0,0,AIS.18,spire,satellite,FM141,,,,,-207.0,390000.0,411625.031,true
a4dfc7a8-51a4-ef1e-5beb-02b63da24d50,412331279,412331279-2020-11-25T23:21:34.000000Z,2020-12-23 10:51:08.000000 UTC,-37.40105,-6.1634666667,8.9,511.0,255.3,269.75483621590445,22.798036771008668,0.0063888888888888893,false,0.0,0.0,0,AIS.1,spire,satellite,FM34,2506.574009610239,500.68628125,-16.988361947312438,-17.023682480463098,-3443.0,457000.0,2237153.25,true
00bd3932-8d7d-3a23-cb1e-75bb4f957cc6,412420574,412420574-2021-02-04T01:48:59.000000Z,2021-02-06 01:49:01.000000 UTC,-38.817085,-35.74013,10.0,235.0,236.3,75.59151190855583,20.99089895401271,0.0019444444444444444,true,0.0,0.0,0,AIS.18,spire,satellite,FM118,,,,,-4981.0,1614000.0,1603204.0,true
901bd5f1-1d61-6595-1d80-d721c691586b,150338803,150338803-2020-10-12T04:22:45.000000Z,2020-10-13 04:45:31.000000 UTC,29.2127066667,121.98247,11.0,511.0,263.6,782.310773595124,21.723876113281055,0.019444444444444445,false,,0.0,0,AIS.18,spire,terrestrial,,,,,,-4.0,1000.0,0.0,false
22390a78-6a77-cc74-95d9-2e70d398c609,150400453,150400453-2021-05-22T14:21:17.000000Z,2021-06-02 22:31:04.000000 UTC,-9.806175,-108.3955,8.5,319.0,319.1,136.62482389235095,31.998097418712209,0.0023054675,false,0.0,0.0,0,AIS.18,spire,satellite,FM113,2111.0647458409544,523.68734375,-28.748267292521035,-107.03137532912474,-3436.0,1911000.0,1921651.75,true
b6ead72b-3ea4-2037-dde5-2a265f707de2,412336962,412336962-2022-08-11T04:47:03.900000Z,2022-08-14 09:07:10.520000 UTC,34.29687333333333,123.69081333333334,8.0,511.0,5.0,250.27830973875271,23.708381288322723,0.0057,false,1.0,0.0,0,AIS.1,spire,dynamic,,,,,,-91.0,130000.0,135355.953,true
2f19f4d8-e753-5467-b9fa-6f3e5d6e8de8,412331282,412331282-2021-09-17T10:03:04.000000Z,2021-09-19 19:46:16.000000 UTC,34.1065,128.826,7.8000001907,194.0,194.0,1166.282946171307,32.855711832271162,0.019166666666666665,true,0.0,0.0,0,AIS.1,orbcomm,terrestrial,rORBCOMM000,,,,,-115.0,31000.0,47781.934,true
0c2afd2a-d5fc-6b26-5915-b1c90380b4ce,412420574,412420574-2021-02-04T01:48:59.000000Z,2021-02-06 01:44:01.000000 UTC,-38.8094233333,-35.72532,9.9,235.0,235.6,69.573908119592474,27.047830816205245,0.0013888888888888889,true,0.0,0.0,0,AIS.18,spire,satellite,FM121,,,,,-4979.0,1615000.0,1602632.0,true
afa259c7-e944-e95f-cb9b-208e9b04c7d5,412336962,412336962-2020-11-21T21:58:07.000000Z,2021-01-03 09:19:02.000000 UTC,-40.0446666667,-49.7749866667,10.0,511.0,238.7,99.363566005436056,21.460542985854079,0.0025,false,0.0,0.0,0,AIS.1,spire,satellite,FM84,1418.174327872134,476.84909375,-40.08189469826322,-66.4640192406336,-5457.0,697000.0,705450.0,true
4feadfd4-98b0-44dc-a46b-4bfca6e910f8,412331283,412331283-2021-09-17T11:00:19.000000Z,2021-09-20 18:50:01.000000 UTC,31.3830866667,129.6432716667,9.1,511.0,116.1,2554.0527156387452,33.319588924247682,0.041388888888888892,true,0.0,0.0,0,AIS.1,spire,terrestrial,,,,,,-114.0,25000.0,37788.625,true
68701897-ab38-9ac1-f1c7-a021d9097906,412331279,412331279-2020-11-25T23:21:34.000000Z,2020-12-16 00:02:01.466528 UTC,-33.7422666667,27.4284383333,11.8,511.0,245.8,485.60878576944265,20.314323246926435,0.012907368888888889,true,0.0,0.0,0,AIS.1,spire,satellite,FM105,,,,,-526.0,38000.0,90658.477,true
4d111a5b-087b-f57c-245f-a124a24dfc04,412331279,412331279-2020-11-25T23:21:34.000000Z,2020-12-20 21:13:02.000000 UTC,-35.7130666667,5.2748533333,9.9,511.0,253.0,145.68068166778588,25.743365694497776,0.0030555555555555557,true,0.0,0.0,0,AIS.1,spire,satellite,FM60,2229.6141661625743,499.398625,-22.052689487466019,22.129602360306485,-5172.0,1197000.0,1200694.25,true
b592afeb-d84d-54f0-9c7c-cd2a52702560,412331281,412331281-2020-11-25T18:04:19.000000Z,2020-12-09 04:46:09.000000 UTC,-22.2584266667,54.9014666667,9.8000001907,511.0,243.6000061035,1434.6963342230622,54.682184870381818,0.014166666666666666,false,0.0,0.0,0,AIS.1,orbcomm,terrestrial,rORBCOMM000,,,,,-4341.0,119000.0,118535.891,true
0079c26a-c440-e76a-7983-f1fc85a4b518,150402944,150402944-2020-10-29T16:22:16.000000Z,2021-06-25 00:25:10.000000 UTC,0.9639366667,-122.7505883333,10.0,271.0,272.6,154.37258880296622,20.004835037798784,0.0041666666666666666,false,0.0,0.0,0,AIS.18,spire,satellite,FM112,2142.9023620569533,523.6440625,-10.737035682494628,-138.14698748227929,-4364.0,1818000.0,2156824.75,true
80ec092d-c3ec-1999-a88e-2ea7e035b97e,150402944,150402944-2019-11-22T12:06:28.000000Z,2020-06-13 13:28:30.000000 UTC,-45.348395,-76.678095,7.7,349.0,355.6,9690.868211251729,313.95505743992231,0.016666666666666666,false,0.0,0.0,0,AIS.18,spire,satellite,FM46,2040.507609708729,524.2446875,-63.673067038254125,-78.414144909409188,-3194.0,128000.0,167679.484,true
99a24f4b-adea-5abb-83b6-26df21239efa,412331279,412331279-2020-11-25T23:21:34.000000Z,2020-12-16 14:29:03.000000 UTC,-34.30543,24.7815116667,10.6999998093,511.0,260.799987793,60.057213028266879,29.185102957151429,0.0011111111111111111,false,0.0,0.0,0,AIS.1,orbcomm,satellite,rORBCOMM999,,,,,-111.0,13000.0,15822.659,true
641d9283-7a98-578e-8d92-2b3b0f8f98a2,412331284,412331284-2021-08-12T02:11:48.000000Z,2021-09-18 05:46:01.000000 UTC,34.1093,128.861,9.3000001907,188.0,188.0,1186.2864214880351,40.454864417839858,0.015833333333333335,false,0.0,0.0,0,AIS.1,orbcomm,terrestrial,rORBCOMM000,,,,,-118.0,28000.0,48439.309,true
66943563-40a1-c273-d407-0c989b91b404,412331279,412331279-2020-11-25T23:21:34.000000Z,2021-01-04 04:16:20.656261 UTC,-41.7484233333,-53.0620466667,10.0,511.0,235.9,256.83611004113874,22.035549794388682,0.0062934058333333331,true,0.0,0.0,0,AIS.1,spire,satellite,FM105,,,,,-5532.0,558000.0,560785.125,true
08f0f2c7-584b-3c97-2e4f-9a66a0be2238,150402944,150402944-2020-10-29T16:22:16.000000Z,2021-06-11 04:14:06.000000 UTC,-19.6341383333,-100.7409766667,9.3,324.0,323.2,426.95125655046888,21.279907474562368,0.010833333333333334,true,0.0,0.0,0,AIS.18,spire,satellite,FM34,2330.6184043817029,506.84228125,-38.683963149808761,-90.636698866364057,-4187.0,1199000.0,1204047.5,true
173f9024-8469-a9db-891b-89f6a4e392b0,412420574,412420574-2022-05-21T02:01:56.000000Z,2022-05-21 12:02:26.000000 UTC,-35.42297,18.509941666666666,7.4,88.0,88.7,450.1111650004716,22.3197725701841,0.010888888888888889,false,0.0,0.0,0,AIS.18,spire,satellite,FM144,,,,,-1651.0,114000.0,119299.242,true
135719dd-3728-83f5-cac4-1271d4ffb256,412420574,412420574-2021-02-04T01:48:59.000000Z,2021-06-10 15:05:03.000000 UTC,-20.4562766667,-97.05466,9.9,511.0,312.8,161.17740690494554,24.099989776151634,0.0036111111111111109,false,0.0,0.0,0,AIS.18,spire,satellite,FM117,,,,,-3153.0,1442000.0,1447651.25,true
7247bcab-87fd-55e0-9ee7-b043c2805685,412331282,412331282-2021-09-17T10:03:04.000000Z,2021-09-20 20:08:06.000000 UTC,31.293805,129.8501216667,9.0,511.0,118.0999984741,4049.8606969059028,207.16316368051659,0.010555555555555556,true,0.0,0.0,0,AIS.1,orbcomm,terrestrial,rORBCOMM000,,,,,-288.0,28000.0,41872.992,true
95a6b8ea-7bfb-0eb2-d336-c8d5b849d8cd,412331284,412331284-2021-08-12T02:11:48.000000Z,2021-09-18 07:47:55.000000 UTC,33.7760633333,128.779765,10.2,511.0,190.8,3232.3151322013346,60.4138346180346,0.028888888888888888,false,0.0,0.0,0,AIS.1,spire,terrestrial,,,,,,-121.0,51000.0,68728.93,true
da7a4db2-19f8-840f-cee8-0f60ec55bf95,150994958,150994958-2020-12-21T23:02:23.000000Z,2020-12-22 10:03:01.000000 UTC,0.02826,2.6225066667,0.0,31.0,0.0,8577.618843229282,22.320411057357354,0.2075,false,,0.0,0,AIS.18,spire,terrestrial,,,,,,-4413.0,368000.0,291349.781,true
f2407d96-d35c-ac23-5add-f1bdfdfc42b3,412331281,412331281-2020-11-25T18:04:19.000000Z,2020-12-31 01:26:01.000000 UTC,-36.6966133333,-37.8533866667,8.1,511.0,299.0,46.34631958987223,30.029634315061809,0.00083333333333333339,true,0.0,0.0,0,AIS.1,spire,satellite,FM125,,,,,-5019.0,1345000.0,1309687.625,true
