,msgid,ssvid,seg_id,timestamp,lat,lon,speed_knots,heading,course,meters_to_prev,implied_speed_knots,hours,night,nnet_score,logistic_score,night_loitering,type,source,receiver_type,distance_from_port_m,distance_from_shore_m,distance_from_sat_km,is_fishing_vessel,AIS_class
5839,d03cc1b4-1b53-e3b8-a6c3-eb50ce570aee,150402944,150402944-2023-02-13T01:09:58.000000Z,14/03/2023 15:12,-45.277967,-60.147303,0.6,98,98,1800.284377,1.823568931,0.533055556,FALSE,1,1,0,AIS.19,exactearth,satellite,438408.375,396000,NA,TRUE,B
5897,74c388a8-c164-f2c3-bec7-58f5c575f37b,150402944,150402944-2023-02-13T01:09:58.000000Z,14/03/2023 15:53,-45.2874,-60.147797,0.3,168,168.3,1049.613569,0.838233298,0.676111111,FALSE,1,1,0,AIS.18,spire,satellite,438492.938,396000,NA,TRUE,B
5886,6d527c31-cfcd-1823-b633-3963e050b7e5,150402944,150402944-2023-02-13T01:09:58.000000Z,14/03/2023 16:24,-45.261327,-60.146038,4.4,6,6.5,2902.450762,3.079607991,0.508888889,FALSE,1,1,0,AIS.18,spire,satellite,438247.625,394000,NA,TRUE,B
5868,9c6015db-d5da-3034-b67a-dfff004b234a,150402944,150402944-2023-02-13T01:09:58.000000Z,14/03/2023 16:58,-45.221987,-60.149147,4.3,359,358.6,4381.17574,4.170527437,0.567222222,FALSE,1,1,0,AIS.18,spire,satellite,437959.781,391000,NA,TRUE,B
5832,209b3400-20ea-2c2e-0de8-c235dd2d36fb,150402944,150402944-2023-02-13T01:09:58.000000Z,14/03/2023 17:12,-45.205067,-60.149742,4.1,351,351.4,1881.995381,4.171334391,0.243611111,FALSE,1,1,0,AIS.18,exactearth,satellite,437894.844,390000,NA,TRUE,B
5864,516fc4fe-0022-db9f-9747-b97a4bd0b4d3,150402944,150402944-2023-02-13T01:09:58.000000Z,14/03/2023 17:21,-45.194732,-60.15129,4,357,357.2,1155.582367,4.129125214,0.151111111,FALSE,1,1,0,AIS.18,spire,satellite,437773.375,389000,2150.516525,TRUE,B
5866,185c783d-087b-d361-65af-19f741aa5314,150402944,150402944-2023-02-13T01:09:58.000000Z,14/03/2023 17:49,-45.162988,-60.149952,4.1,4,4,3531.329364,4.08830771,0.466388889,FALSE,1,1,0,AIS.18,exactearth,satellite,437612.281,386000,NA,TRUE,B
5865,6c636b4a-a838-97bd-fbf7-c0c78ed2cb5d,150402944,150402944-2023-02-13T01:09:58.000000Z,14/03/2023 17:52,-45.159668,-60.149492,4,8,8.7,370.9247593,4.07350828,0.049166667,FALSE,1,1,0,AIS.18,spire,satellite,437612.281,386000,NA,TRUE,B
5901,0f25ee1d-8e42-5adf-7aae-4cd701e20a37,150402944,150402944-2023-02-13T01:09:58.000000Z,14/03/2023 17:55,-45.156983,-60.149077,3.8,2,2,300.3263859,3.866095599,0.041944444,FALSE,1,1,0,AIS.18,spire,satellite,437612.281,386000,NA,TRUE,B
5841,e15d2da7-2444-f31d-a608-d28a2e8ea872,150402944,150402944-2023-02-13T01:09:58.000000Z,14/03/2023 17:56,-45.155343,-60.148843,3.9,7,7.1,183.2804301,3.790044315,0.026111111,FALSE,1,1,0,AIS.18,spire,satellite,437612.281,386000,NA,TRUE,B
5893,d2c6c541-0a3c-8f45-1fd4-9735031891e7,150402944,150402944-2023-02-13T01:09:58.000000Z,14/03/2023 18:26,-45.123135,-60.14113,3.8,20,20.8,3632.103383,3.935426532,0.498333333,FALSE,1,1,0,AIS.18,spire,satellite,438221.062,384000,NA,TRUE,B
5847,efc7dbed-e8bb-c3cd-4045-2f88662fcc8f,150402944,150402944-2023-02-13T01:09:58.000000Z,14/03/2023 18:29,-45.12069,-60.13956,4,26,26.7,298.4756408,3.867886134,0.041666667,FALSE,1,1,0,AIS.18,spire,satellite,438221.062,384000,NA,TRUE,B
5836,9e829077-ed3a-9ad3-1b00-f21c0b2e22d9,150402944,150402944-2023-02-13T01:09:58.000000Z,14/03/2023 18:31,-45.1187,-60.138182,4,28,27.3,246.2804613,3.989374052,0.033333333,FALSE,1,1,0,AIS.18,spire,satellite,438221.062,384000,NA,TRUE,B
5878,aa2bb412-dc7c-44a3-c395-86cf82593ba1,150402944,150402944-2023-02-13T01:09:58.000000Z,14/03/2023 18:32,-45.117173,-60.137227,4.1,20,22.4,185.5944041,3.964418842,0.025277778,FALSE,1,1,0,AIS.18,spire,satellite,438221.062,384000,NA,TRUE,B
5819,d5bc5fcd-6d37-ea07-f317-8dc858286fa8,150402944,150402944-2023-02-13T01:09:58.000000Z,14/03/2023 18:37,-45.11268,-60.134398,3.8,22,21.8,546.6971275,3.950486284,0.074722222,FALSE,1,1,0,AIS.18,spire,satellite,438968.812,384000,NA,TRUE,B
5816,34cdffa3-6323-248c-48d3-7683c1ac9161,150402944,150402944-2023-02-13T01:09:58.000000Z,14/03/2023 18:54,-45.094337,-60.131192,4.1,358,2,2055.110573,3.889742,0.285277778,FALSE,1,1,0,AIS.18,exactearth,satellite,438345.469,382000,NA,TRUE,B
5880,7a0be04f-311f-ed85-3f39-9a8f6dc641a9,150402944,150402944-2023-02-13T01:09:58.000000Z,14/03/2023 18:56,-45.091625,-60.130382,3.8,26,28.2,308.1911236,4.020591072,0.041388889,FALSE,1,1,0,AIS.18,spire,satellite,438345.469,382000,1956.155854,TRUE,B
5859,5cbe90ae-e972-8930-1b32-def62ff6133b,150402944,150402944-2023-02-13T01:09:58.000000Z,14/03/2023 19:27,-45.063887,-60.104122,3.9,32,35.8,3710.07097,3.94082522,0.508333333,FALSE,1,1,0,AIS.18,spire,satellite,439116.844,382000,NA,TRUE,B
5852,38bad8b2-bc10-19f7-79be-548b574b3603,150402944,150402944-2023-02-13T01:09:58.000000Z,14/03/2023 19:28,-45.06299,-60.103403,3.9,33,33.4,114.6180474,3.713280881,0.016666667,FALSE,1,1,0,AIS.18,spire,satellite,439116.844,382000,1766.349582,TRUE,B
5863,130dfdcd-495d-5005-ce02-fec77a5edd01,150402944,150402944-2023-02-13T01:09:58.000000Z,14/03/2023 19:30,-45.060608,-60.101487,4,28,27.6,304.6313362,3.845120026,0.042777778,FALSE,1,1,0,AIS.18,spire,satellite,439116.844,382000,NA,TRUE,B
5849,8fdc87e8-b47a-72b3-2630-a282f0275374,150402944,150402944-2023-02-13T01:09:58.000000Z,14/03/2023 19:31,-45.059665,-60.100713,4.1,30,30.6,121.2054234,3.926692101,0.016666667,FALSE,1,1,0,AIS.18,spire,satellite,439116.844,382000,NA,TRUE,B
5823,0cc4d720-2e2b-bda8-6030-9bdd9be28c93,150402944,150402944-2023-02-13T01:09:58.000000Z,14/03/2023 19:42,-45.049828,-60.091027,3.7,31,32.1,1332.42066,3.94814928,0.182222222,FALSE,1,1,0,AIS.18,spire,satellite,439382.688,382000,NA,TRUE,B
5815,106fed3c-809e-8f95-683d-749cc9c40a0a,150402944,150402944-2023-02-13T01:09:58.000000Z,14/03/2023 19:46,-45.04648,-60.08878,4,18,20.5,412.0123246,3.831951181,0.058055556,FALSE,1,1,0,AIS.18,spire,satellite,439382.688,382000,NA,TRUE,B
5903,6d6177e1-8658-3488-378d-fa5da79be5f7,150402944,150402944-2023-02-13T01:09:58.000000Z,14/03/2023 20:01,-45.030582,-60.082205,4.1,13,9.1,1841.720478,3.964532779,0.250833333,FALSE,1,1,0,AIS.18,exactearth,satellite,439206.969,381000,NA,TRUE,B
5898,697359ad-7f82-c7a4-77e0-36bfa628e664,150402944,150402944-2023-02-13T01:09:58.000000Z,14/03/2023 20:06,-45.025095,-60.077913,4.1,32,32.3,697.1562863,4.156890591,0.090555556,FALSE,1,1,0,AIS.18,spire,satellite,439206.969,381000,NA,TRUE,B
5858,733e5f54-170c-712b-5169-890909674652,150402944,150402944-2023-02-13T01:09:58.000000Z,14/03/2023 20:09,-45.022703,-60.075745,4.1,32,32.1,315.8760872,4.013112783,0.0425,FALSE,1,1,0,AIS.18,exactearth,satellite,438763.469,380000,NA,TRUE,B
5846,d1357667-8b30-8a54-823d-8de5497c8f32,150402944,150402944-2023-02-13T01:09:58.000000Z,14/03/2023 20:14,-45.01815,-60.07135,4,28,28.7,612.8942402,3.957993628,0.083611111,FALSE,1,1,0,AIS.18,exactearth,satellite,439484.719,381000,NA,TRUE,B
5891,eabeeef4-36f9-d5c8-137c-907fa7193338,150402944,150402944-2023-02-13T01:09:58.000000Z,14/03/2023 20:38,-44.992882,-60.070113,3.7,348,348.8,2811.356002,3.787089413,0.400833333,FALSE,1,1,0,AIS.18,exactearth,satellite,438170.906,379000,NA,TRUE,B
5890,ed74ea62-7594-9d26-3c33-dc3c4b9027f9,150402944,150402944-2023-02-13T01:09:58.000000Z,14/03/2023 21:00,-44.97003,-60.073438,3.9,356,359.4,2554.448536,3.764509592,0.366388889,FALSE,1,1,0,AIS.18,spire,satellite,437306.938,377000,2002.06711,TRUE,B
5887,5bfffcf5-c454-ba60-0008-497f689df135,150402944,150402944-2023-02-13T01:09:58.000000Z,14/03/2023 21:17,-44.970033,-60.076367,1.6,273,273.6,230.418236,0.43867931,0.283611111,FALSE,1,1,0,AIS.18,spire,satellite,436581.438,377000,2006.649416,TRUE,B
5883,d2080761-4567-75fe-b2c0-09e14c694e6d,150402944,150402944-2023-02-13T01:09:58.000000Z,14/03/2023 21:49,-44.990905,-60.07652,1.6,176,186.8,2320.891706,2.346019613,0.534166667,FALSE,1,1,0,AIS.18,spire,satellite,437447.094,378000,1880.596315,TRUE,B
5872,4fe57164-1e35-29a2-b8ab-fd98ccdcf6aa,150402944,150402944-2023-02-13T01:09:58.000000Z,14/03/2023 23:09,-45.125225,-60.102845,7.9,188,188.1,15078.15598,6.09339317,1.336111111,TRUE,0,1,0,AIS.18,exactearth,satellite,441396.344,387000,NA,TRUE,B
5269,00c27c3d-7867-2ad9-9de0-ff8ebeb81652,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 00:17,-45.247373,-60.13278,7.5,183,183.3,13783.35982,6.600731826,1.1275,TRUE,1,1,0,AIS.18,spire,satellite,439733.594,394000,NA,TRUE,B
5262,62c2f235-5b15-ea1c-f4c6-153388f42960,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 00:55,-45.325653,-60.145505,2.1,225,225.3,8761.081678,7.365902157,0.642222222,TRUE,1,1,0,AIS.18,exactearth,satellite,438859.219,399000,NA,TRUE,B
5297,6bebe853-578f-c64d-1e6a-9a06bdf1d2c4,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 00:59,-45.326075,-60.146533,0.5,274,274.2,93.06327662,0.87390463,0.0575,TRUE,1,1,0,AIS.18,exactearth,satellite,438859.219,399000,NA,TRUE,B
5261,8b3dc6cb-2b7d-34e8-3739-36f31ff324b6,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 02:26,-45.325198,-60.147237,0.6,100,100.9,111.9772202,0.041674049,1.450833333,TRUE,1,1,1,AIS.18,exactearth,satellite,438859.219,399000,NA,TRUE,B
5251,293ba863-0ea0-e3ce-39f3-29bed4f29be6,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 02:32,-45.325362,-60.147215,0.6,304,304.5,18.31685487,0.099732966,0.099166667,TRUE,1,1,1,AIS.18,spire,satellite,438859.219,399000,NA,TRUE,B
5272,50524600-cf53-1a7f-f679-eec0a3921810,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 03:26,-45.325272,-60.147102,1,278,149.1,13.34913173,0.007966936,0.904722222,TRUE,1,1,1,AIS.19,exactearth,satellite,438859.219,399000,NA,TRUE,B
5245,188dfc64-5330-0e1c-3a4f-dc5ad94e28d1,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 04:02,-45.325218,-60.14702,0.5,89,89.6,0,0,0.595277778,TRUE,1,1,1,AIS.18,spire,satellite,438859.219,399000,NA,TRUE,B
5224,89ab2cf9-65a5-5b83-71fd-432aa1d573c4,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 04:20,-45.325195,-60.146547,0.8,250,105.9,37.06709776,0.065501605,0.305555556,TRUE,1,1,1,AIS.19,exactearth,satellite,438859.219,399000,NA,TRUE,B
5292,ec0012d2-77c4-e60b-6741-1156e2a5cbe6,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 04:29,-45.325205,-60.147043,0.5,95,292.5,38.79265843,0.14254432,0.146944444,TRUE,1,1,1,AIS.18,spire,satellite,438859.219,399000,1914.844521,TRUE,B
5302,ba5f955f-0aab-9bb0-ba42-2c5661821af6,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 04:44,-45.325157,-60.14664,0.3,133,133,31.9550013,0.068635106,0.251388889,TRUE,1,1,1,AIS.19,spire,satellite,438859.219,399000,NA,TRUE,B
5271,26d3328b-26c9-d269-5678-8be5a517b8fd,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 05:02,-45.3251,-60.146778,0.7,354,297.1,12.51238584,0.022730678,0.297222222,TRUE,1,1,1,AIS.18,exactearth,satellite,438859.219,399000,NA,TRUE,B
5254,b89b533c-a54a-3579-7a06-c491e4f058cf,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 07:56,-45.32477,-60.147335,1.1,44,240.7,56.94495836,0.010598501,2.901111111,TRUE,1,1,1,AIS.18,spire,satellite,438763.469,399000,862.5555169,TRUE,B
5255,632ea369-83c5-990e-3738-0b5611c1eb31,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 08:20,-45.324952,-60.146525,0.6,96,89.4,66.4806073,0.08974051,0.4,TRUE,1,1,1,AIS.18,spire,satellite,438763.469,399000,NA,TRUE,B
5264,e2f476ec-7b55-35f7-4975-80888b563f2a,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 09:59,-45.298083,-60.169295,4.8,354,352.9,3478.039205,1.137778891,1.650555556,FALSE,1,1,0,AIS.18,exactearth,satellite,437021.094,396000,NA,TRUE,B
5287,c153246a-e39a-48d0-8213-97aeac276898,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 10:12,-45.282287,-60.171135,4.3,350,350.3,1762.323022,4.380612194,0.217222222,FALSE,1,1,0,AIS.18,exactearth,satellite,436847.969,394000,NA,TRUE,B
5249,576da0d2-8ea4-6852-ee24-de8bc39492bd,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 10:20,-45.272743,-60.175088,4.2,339,339.6,1105.399249,4.297394335,0.138888889,FALSE,1,1,0,AIS.19,exactearth,satellite,435985.125,393000,NA,TRUE,B
5296,9fa522e2-0041-fde3-8dc7-7e8f7d04ffc3,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 10:24,-45.267953,-60.177703,4.3,343,342.6,570.5821969,4.418761299,0.069722222,FALSE,1,1,0,AIS.18,exactearth,satellite,435985.125,393000,NA,TRUE,B
5273,0932434d-dd40-ff10-a13d-743dd8d93a1d,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 10:29,-45.261915,-60.180008,4.3,347,345.5,695.2074472,4.519592442,0.083055556,FALSE,1,1,0,AIS.18,spire,satellite,435905.344,392000,1985.970999,TRUE,B
5277,308aff03-189e-bf44-fda4-84983498d66a,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 10:49,-45.23787,-60.178647,4.3,5,4.2,2675.80398,4.415349144,0.327222222,FALSE,1,1,0,AIS.18,exactearth,satellite,435754.188,391000,NA,TRUE,B
5230,5b6c3c94-dc39-c7fc-d5ae-9b9e3eea3c6a,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 10:57,-45.228288,-60.177998,4.4,2,2.6,1066.681121,4.346826199,0.1325,FALSE,1,1,0,AIS.18,spire,satellite,435682.812,390000,NA,TRUE,B
5278,9fee15f0-4c77-91fe-35a8-1185c0336e60,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 11:38,-45.179068,-60.171263,4.3,12,12.6,5498.39209,4.337615468,0.684444444,FALSE,1,1,0,AIS.18,spire,satellite,436151.219,387000,NA,TRUE,B
5256,fbe121f3-d4cc-4a5b-7c1c-a4e716d17ba2,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 11:39,-45.178477,-60.171065,4.3,14,11.6,67.52382768,4.375138891,0.008333333,FALSE,1,1,0,AIS.18,exactearth,satellite,436151.219,387000,NA,TRUE,B
5243,d926b03c-d5f4-8926-0aec-72154390cbdd,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 11:40,-45.17733,-60.170643,4.4,13,11.8,131.7600362,4.130932154,0.017222222,FALSE,1,1,0,AIS.18,exactearth,satellite,436151.219,387000,NA,TRUE,B
5268,2fa9b2d9-f336-108c-de93-3bc6183c01fc,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 11:41,-45.175588,-60.17002,4.4,11,13.5,199.7623207,4.412522662,0.024444444,FALSE,1,1,0,AIS.18,exactearth,satellite,436151.219,387000,NA,TRUE,B
5285,61d77eca-9730-9ec1-ca3b-f023666c424e,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 11:43,-45.17383,-60.169405,4.4,15,13.6,201.3371989,4.07670077,0.026666667,FALSE,1,1,0,AIS.18,exactearth,satellite,436097.031,386000,NA,TRUE,B
5293,90495c1a-607f-c154-fc7b-3f69706d9028,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 11:44,-45.172678,-60.168977,4.3,16,16.8,132.4173177,4.679916918,0.015277778,FALSE,1,1,0,AIS.18,exactearth,satellite,436097.031,386000,NA,TRUE,B
5290,f22cf488-e6e0-0033-794a-a16fc6a0213e,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 11:52,-45.163238,-60.166202,4.4,16,13.1,1071.986787,4.278746111,0.135277778,FALSE,1,1,0,AIS.18,exactearth,satellite,436045.719,385000,NA,TRUE,B
5281,faf4f69b-2f00-572e-53db-b18afaa58ee9,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 12:01,-45.152517,-60.160883,4.4,21,21.8,1262.9696,4.345107201,0.156944444,FALSE,1,1,0,AIS.18,spire,satellite,436780.688,385000,1120.703369,TRUE,B
5259,fa9d6cfe-33ac-5272-3701-955707e5a322,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 12:04,-45.149622,-60.15935,4.2,22,23.7,343.6242354,4.452957742,0.041666667,FALSE,1,1,0,AIS.18,spire,satellite,436780.688,385000,NA,TRUE,B
5260,4b8694ee-8514-c603-3376-308b858ccc37,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 12:42,-45.106532,-60.138377,4.2,15,15.6,5066.022018,4.311486392,0.634444444,FALSE,1,1,0,AIS.18,exactearth,satellite,438184.438,383000,NA,TRUE,B
5303,d1641125-0eb9-0a6d-3766-da8dbb8f4f39,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 12:43,-45.105388,-60.137847,4.3,21,19,133.8348659,4.335848149,0.016666667,FALSE,1,1,0,AIS.18,exactearth,satellite,438184.438,383000,NA,TRUE,B
5240,b2513915-14fa-e517-0eed-e9dd1a9bb231,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 13:15,-45.068773,-60.117975,4.4,20,22.2,4360.069498,4.339575162,0.5425,FALSE,1,1,0,AIS.18,exactearth,satellite,438139.5,382000,NA,TRUE,B
5274,034eca57-9caa-53c5-7fd8-c92d8e944433,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 13:17,-45.06647,-60.11675,4.4,21,19.5,273.5564853,4.431204727,0.033333333,FALSE,1,1,0,AIS.18,exactearth,satellite,438139.5,382000,NA,TRUE,B
5229,f30e0174-6578-c9e8-f8b1-72325a703631,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 13:25,-45.058187,-60.111885,4.4,24,23.4,997.1429778,4.28820014,0.125555556,FALSE,1,1,0,AIS.18,spire,satellite,438399.844,381000,NA,TRUE,B
5228,f7849f82-6fb0-a19c-81f2-667eb6d720a5,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 13:32,-45.050287,-60.1073,4.3,20,21.3,949.4068263,4.404477272,0.116388889,FALSE,1,1,0,AIS.18,spire,satellite,437946.656,381000,1747.975127,TRUE,B
5247,6d94c30a-ab2c-7006-3ba7-ab1f4140e446,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 13:37,-45.044077,-60.104172,4.5,12,12.5,732.9444193,4.291301268,0.092222222,FALSE,1,1,0,AIS.18,spire,satellite,438214.562,381000,NA,TRUE,B
5242,59f3ab02-3a2d-d806-abea-6aa659b43a5e,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 13:41,-45.039407,-60.10223,4.4,15,13.9,541.2330612,4.401923218,0.066388889,FALSE,1,1,0,AIS.18,spire,satellite,438214.562,381000,NA,TRUE,B
5307,7d0658fd-54ac-888f-85ba-baa18712f8d8,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 13:58,-45.020363,-60.093293,4.4,20,19.7,2231.023773,4.380513769,0.275,FALSE,1,1,0,AIS.18,spire,satellite,438042.438,380000,NA,TRUE,B
5265,3a15e0fe-b273-2279-980e-7d04641e5c89,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 13:59,-45.018648,-60.092322,4.5,23,24.5,205.4046223,4.486175426,0.024722222,FALSE,1,1,0,AIS.18,spire,satellite,438042.438,380000,NA,TRUE,B
5284,a7ba87b6-2b22-1e75-a8b5-b2fa4ca1dce6,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 14:00,-45.01805,-60.091983,4.5,19,20.9,71.63470596,4.351405442,0.008888889,FALSE,1,1,0,AIS.18,spire,satellite,438042.438,380000,NA,TRUE,B
5232,8445b7cf-3f8b-1f14-e72b-329722c76f4a,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 14:04,-45.013552,-60.089308,4.4,23,23.4,542.556532,4.322263271,0.067777778,FALSE,1,1,0,AIS.18,spire,satellite,437600.438,379000,NA,TRUE,B
5276,012be87d-6c4e-a497-6c40-5b5d44cabd52,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 14:15,-45.00165,-60.080785,4.3,36,37.1,1483.395048,4.422473868,0.181111111,FALSE,1,1,0,AIS.18,spire,satellite,437883.469,379000,NA,TRUE,B
5237,2ed2ab92-5b42-79b8-5513-e1072be937cb,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 14:16,-45.000275,-60.079163,4.2,41,41.5,199.0986274,4.252877955,0.025277778,FALSE,1,1,0,AIS.18,spire,satellite,437883.469,379000,NA,TRUE,B
5294,a48b870c-3dcb-09e6-2b28-2bfaec5dc9ca,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 14:45,-44.969043,-60.062278,4.3,13,11.9,3718.079281,4.14645833,0.484166667,FALSE,1,1,0,AIS.18,spire,satellite,438032.656,378000,NA,TRUE,B
5248,96431159-2fe5-858f-3932-99f67eef1486,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 14:46,-44.968503,-60.062097,4.2,14,14.6,61.71042655,4.136343494,0.008055556,FALSE,1,1,0,AIS.18,spire,satellite,438032.656,378000,NA,TRUE,B
5280,79dd41fe-c8dd-5e68-2881-60aada94b98f,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 14:47,-44.966805,-60.061363,4.3,15,15.4,197.4418215,4.171645233,0.025555556,FALSE,1,1,0,AIS.18,spire,satellite,438032.656,378000,NA,TRUE,B
5295,5aadd269-04a7-e1e0-4d88-dfb243d981a6,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 14:48,-44.965732,-60.060795,4.4,20,20.5,127.405858,4.127567582,0.016666667,FALSE,1,1,0,AIS.18,exactearth,satellite,438032.656,378000,NA,TRUE,B
5267,7ec46521-e7a9-8c4b-a79f-63580b479f4c,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 14:50,-44.96352,-60.059502,4.2,23,23,266.1696431,4.347780467,0.033055556,FALSE,1,1,0,AIS.18,exactearth,satellite,437605.125,377000,NA,TRUE,B
5236,5b11511b-1c7c-d021-c676-9a0c54d03af2,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 14:51,-44.96251,-60.05886,4,22,22,123.1429021,3.924059605,0.016944444,FALSE,1,1,0,AIS.18,exactearth,satellite,437605.125,377000,NA,TRUE,B
5279,7ffee382-fe4c-b731-1753-a69b43c8c983,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 14:52,-44.96141,-60.058283,3.9,20,22.1,130.4674907,4.298395216,0.016388889,FALSE,1,1,0,AIS.18,exactearth,satellite,437605.125,377000,NA,TRUE,B
5252,b99fa6b8-b3fb-ed09-ed1e-ab3d9b102dbb,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 14:54,-44.959402,-60.057097,4,20,20.5,241.9948604,3.824345118,0.034166667,FALSE,1,1,0,AIS.18,exactearth,satellite,437605.125,377000,NA,TRUE,B
5301,847b2a34-a369-06f8-03c3-e4396a43f885,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 14:56,-44.957368,-60.05596,3.9,25,25.8,243.2217136,3.972934718,0.033055556,FALSE,1,1,0,AIS.18,spire,satellite,437605.125,377000,NA,TRUE,B
5282,22e6c7b2-f329-1169-d9bf-73f96f3ecbf1,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 16:33,-44.941958,-60.010272,1,18,19.1,3982.887709,1.333680756,1.6125,FALSE,1,1,0,AIS.19,spire,satellite,440401.969,379000,634.9455946,TRUE,B
5309,752865d4-974b-3c66-42da-e9d8723bfde0,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 16:39,-44.938767,-60.010098,8.1,297,297.7,355.0872173,1.896224271,0.101111111,FALSE,1,1,0,AIS.19,exactearth,satellite,440401.969,379000,NA,TRUE,B
5231,ff5b2eb5-4b2d-a25c-9d2e-c3ded37418f6,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 16:44,-44.939772,-60.026557,8.6,275,274.3,1300.298576,7.873976255,0.089166667,FALSE,1,1,0,AIS.18,exactearth,satellite,438943.375,378000,NA,TRUE,B
5305,fa2623ff-6790-d9ce-38e4-12b2c97d7757,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 16:47,-44.940685,-60.034493,8.4,251,252.1,632.8282786,8.425371675,0.040555556,FALSE,1,1,0,AIS.18,exactearth,satellite,438943.375,378000,NA,TRUE,B
5234,4e8f446a-befc-e5b4-231f-d2e5b005f124,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 16:48,-44.941617,-60.037408,8.3,241,240.6,251.7518891,8.738577804,0.015555556,FALSE,1,1,0,AIS.18,spire,satellite,438214.438,377000,NA,TRUE,B
5257,7eb27a50-53e6-3e35-5c62-ba462bebbbbb,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 17:00,-44.957747,-60.051322,1.9,179,179.8,2101.397653,5.403093632,0.21,FALSE,1,1,0,AIS.18,exactearth,satellite,438331.938,378000,NA,TRUE,B
5304,0918e253-c2ea-d49a-1a54-64475b53817d,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 17:35,-44.98814,-60.068845,3.3,202,204.9,3649.849096,3.425712057,0.575277778,FALSE,1,1,0,AIS.18,exactearth,satellite,438170.906,379000,NA,TRUE,B
5288,afdf10d9-2730-b245-30c7-b1cca782d488,150402944,150402944-2023-02-13T01:09:58.000000Z,15/03/2023 17:45,-44.996793,-60.073875,3.1,200,200.3,1040.300814,3.209773855,0.175,FALSE,1,1,0,AIS.18,spire,satellite,438606.438,380000,NA,TRUE,B
