"source","type","ssvid","timestamp","lon","lat","speed","course","heading","shipname","callsign","destination","imo","shiptype","receiver_type","receiver","length","width","status"
"spire","AIS.1","412331284",2022-11-11 07:28:51,-81.1278366666667,-18.0735183333333,0.5,340.1,511,NA,NA,NA,NA,NA,"satellite","FM144",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 08:08:23,-81.12882,-18.06707,0.8,350.7,511,NA,NA,NA,NA,NA,"satellite","FM148",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 08:20:40,-81.1290666666667,-18.06501,0.5,348.8,511,NA,NA,NA,NA,NA,"satellite","FM138",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 07:27:51,-81.1277966666667,-18.0736483333333,0.5,343.4,511,NA,NA,NA,NA,NA,"satellite","FM145",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 08:11:03,-81.1288266666667,-18.066525,0.7,355.1,511,NA,NA,NA,NA,NA,"satellite","FM148",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 08:08:13,-81.1288183333333,-18.0671083333333,0.7,348.4,511,NA,NA,NA,NA,NA,"satellite","FM148",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 07:25:01,-81.12768,-18.0740116666667,0.5,345.5,511,NA,NA,NA,NA,NA,"satellite","FM144",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 07:22:42,-81.1275966666667,-18.07432,0.6,345.9,511,NA,NA,NA,NA,NA,"satellite","FM145",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 07:29:52,-81.1278866666667,-18.07338,0.6,339.8,511,NA,NA,NA,NA,NA,"satellite","FM144",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 07:28:21,-81.127815,-18.0735883333333,0.5,341.3,511,NA,NA,NA,NA,NA,"satellite","FM145",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 07:30:01,-81.1278933333333,-18.07336,0.6,339.2,511,NA,NA,NA,NA,NA,"satellite","FM144",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 07:23:21,-81.12762,-18.07423,0.6,344.3,511,NA,NA,NA,NA,NA,"satellite","FM144",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 08:12:41,-81.1288583333333,-18.0662266666667,0.7,348.9,511,NA,NA,NA,NA,NA,"satellite","FM148",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 07:29:11,-81.12785,-18.0734733333333,0.6,338.3,511,NA,NA,NA,NA,NA,"satellite","FM144",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 07:18:52,-81.1274733333333,-18.07491,0.6,338.8,511,NA,NA,NA,NA,NA,"satellite","FM145",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 07:26:51,-81.1277566666667,-18.07377,0.5,344.2,511,NA,NA,NA,NA,NA,"satellite","FM145",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 07:22:32,-81.127595,-18.0743416666667,0.6,342.6,511,NA,NA,NA,NA,NA,"satellite","FM145",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 08:01:36,-81.1286916666667,-18.0684783333333,0.7,352.5,511,NA,NA,NA,NA,NA,"satellite","FM112",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 07:26:21,-81.127735,-18.07384,0.5,335.5,511,NA,NA,NA,NA,NA,"satellite","FM144",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 08:09:53,-81.12882,-18.0667566666667,0.8,353.9,511,NA,NA,NA,NA,NA,"satellite","FM148",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 08:12:52,-81.1288666666667,-18.0661983333333,0.6,348,511,NA,NA,NA,NA,NA,"satellite","FM148",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 07:27:21,-81.12778,-18.07371,0.5,339.2,511,NA,NA,NA,NA,NA,"satellite","FM145",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 07:19:52,-81.1275116666667,-18.0747616666667,0.6,345.1,511,NA,NA,NA,NA,NA,"satellite","FM145",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 08:07:22,-81.1287916666667,-18.0672783333333,0.7,350.8,511,NA,NA,NA,NA,NA,"satellite","FM148",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 07:24:51,-81.12767,-18.0740283333333,0.6,349.1,511,NA,NA,NA,NA,NA,"satellite","FM144",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 08:10:53,-81.1288233333333,-18.0665566666667,0.7,355.3,511,NA,NA,NA,NA,NA,"satellite","FM148",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 08:10:03,-81.1288183333333,-18.066725,0.7,356.4,511,NA,NA,NA,NA,NA,"satellite","FM148",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 08:11:32,-81.1288383333333,-18.06644,0.7,354.7,511,NA,NA,NA,NA,NA,"satellite","FM148",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 07:22:51,-81.1276016666667,-18.0742966666667,0.6,347.5,511,NA,NA,NA,NA,NA,"satellite","FM144",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 08:09:23,-81.1288133333333,-18.0668583333333,0.8,357.1,511,NA,NA,NA,NA,NA,"satellite","FM148",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:26:32,-81.13816,-18.01368,0.5,343.4,511,NA,NA,NA,NA,NA,"satellite","FM46",NA,NA,0
"orbcomm","AIS.1","412331284",2022-11-11 15:32:48,-81.13921,-18.0059,0.5,349.399993896484,511,NA,NA,NA,NA,NA,"satellite","rORBCOMM999",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 15:25:20,-81.13892,-18.006595,0.5,334.5,511,NA,NA,NA,NA,NA,"satellite","FM132",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:58:38,-81.138625,-18.0101816666667,0.5,351,511,NA,NA,NA,NA,NA,"satellite","FM133",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:26:12,-81.1381333333333,-18.0137066666667,0,345,511,NA,NA,NA,NA,NA,"satellite","FM46",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 15:38:02,-81.1392966666667,-18.0052383333333,0.5,347.9,511,NA,NA,NA,NA,NA,"satellite","FM122",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:57:30,-81.1386133333333,-18.01033,0,349.3,511,NA,NA,NA,NA,NA,"satellite","FM134",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 15:01:47,-81.1386666666667,-18.0097033333333,0.6,354.5,511,NA,NA,NA,NA,NA,"satellite","FM133",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:35:48,-81.1383733333333,-18.0127466666667,0,349.9,511,NA,NA,NA,NA,NA,"satellite","FM102",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:19:08,-81.1379,-18.01445,0.5,346.5,511,NA,NA,NA,NA,NA,"satellite","FM136",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 15:39:02,-81.13933,-18.0051316666667,0.5,347.7,511,NA,NA,NA,NA,NA,"satellite","FM122",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 15:40:32,-81.1393783333333,-18.0050116666667,0,337.7,511,NA,NA,NA,NA,NA,"satellite","FM122",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 15:35:32,-81.1392516666667,-18.0055483333333,0.5,353.6,511,NA,NA,NA,NA,NA,"satellite","FM116",NA,NA,0
"orbcomm","AIS.1","412331284",2022-11-11 15:20:28,-81.13886,-18.0071683333333,0.5,354.5,511,NA,NA,NA,NA,NA,"satellite","rORBCOMM999",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 15:30:49,-81.1391316666667,-18.0061116666667,0,325.8,511,NA,NA,NA,NA,NA,"satellite","FM127",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:15:42,-81.1378566666667,-18.0148733333333,0.5,357,511,NA,NA,NA,NA,NA,"satellite","FM115",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 15:40:02,-81.1393616666667,-18.0050566666667,0,335.1,511,NA,NA,NA,NA,NA,"satellite","FM122",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:37:56,-81.1384233333333,-18.0125383333333,0,349.7,511,NA,NA,NA,NA,NA,"satellite","FM141",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:51:20,-81.1385516666667,-18.0110166666667,0.5,0,511,NA,NA,NA,NA,NA,"satellite","FM134",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 15:27:27,-81.13899,-18.0063716666667,0.5,334,511,NA,NA,NA,NA,NA,"satellite","FM117",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:56:27,-81.1386033333333,-18.0104333333333,0,351.1,511,NA,NA,NA,NA,NA,"satellite","FM133",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:56:21,-81.1385983333333,-18.01045,0,352.8,511,NA,NA,NA,NA,NA,"satellite","FM134",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:18:38,-81.1378916666667,-18.0145033333333,0.5,350.5,511,NA,NA,NA,NA,NA,"satellite","FM136",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:55:18,-81.1385766666667,-18.010565,0.5,356.6,511,NA,NA,NA,NA,NA,"satellite","FM133",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:29:14,-81.13824,-18.0134133333333,0.4,339.7,511,NA,NA,NA,NA,NA,"satellite","FM46",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:20:28,-81.137945,-18.0143083333333,0.5,343.8,511,NA,NA,NA,NA,NA,"satellite","FM136",NA,NA,0
"orbcomm","AIS.1","412331284",2022-11-11 15:17:18,-81.1388383333333,-18.007605,0.5,356.299987792969,511,NA,NA,NA,NA,NA,"satellite","rORBCOMM999",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 15:39:59,-81.1393616666667,-18.0050566666667,0,335.1,511,NA,NA,NA,NA,NA,"satellite","FM125",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:52:30,-81.1385433333333,-18.0108616666667,0.5,2.1,511,NA,NA,NA,NA,NA,"satellite","FM134",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:37:47,-81.1384183333333,-18.0125566666667,0,349.7,511,NA,NA,NA,NA,NA,"satellite","FM102",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 15:36:51,-81.1392666666667,-18.00538,0.5,351.3,511,NA,NA,NA,NA,NA,"satellite","FM116",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:57:47,-81.1386116666667,-18.010285,0.5,352.1,511,NA,NA,NA,NA,NA,"satellite","FM133",NA,NA,0
"orbcomm","AIS.1","412331284",2022-11-11 14:21:40,-81.1379916666667,-18.0141733333333,0.400000005960464,344.799987792969,511,NA,NA,NA,NA,NA,"satellite","rORBCOMM999",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 15:26:07,-81.1389483333333,-18.0065066666667,0.5,348.2,511,NA,NA,NA,NA,NA,"satellite","FM132",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 15:28:49,-81.1390433333333,-18.0062583333333,0,326.7,511,NA,NA,NA,NA,NA,"satellite","FM127",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:57:38,-81.138615,-18.0103083333333,0,349.6,511,NA,NA,NA,NA,NA,"satellite","FM133",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:27:42,-81.1381866666667,-18.0135733333333,0,339.7,511,NA,NA,NA,NA,NA,"satellite","FM46",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:14:48,-81.13785,-18.0149916666667,0.6,359.4,511,NA,NA,NA,NA,NA,"satellite","FM136",NA,NA,0
"orbcomm","AIS.1","412331284",2022-11-11 15:21:19,-81.1388733333333,-18.0070633333333,0.5,355.5,511,NA,NA,NA,NA,NA,"satellite","rORBCOMM999",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:54:50,-81.1385683333333,-18.0106283333333,0,351.1,511,NA,NA,NA,NA,NA,"satellite","FM134",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 15:02:18,-81.13866,-18.00961,0.6,358,511,NA,NA,NA,NA,NA,"satellite","FM133",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:38:36,-81.138435,-18.0124766666667,0,347.4,511,NA,NA,NA,NA,NA,"satellite","FM141",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:17:00,-81.13786,-18.0146933333333,0.5,357.2,511,NA,NA,NA,NA,NA,"satellite","FM136",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:56:38,-81.138605,-18.01041,0.5,350.2,511,NA,NA,NA,NA,NA,"satellite","FM133",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:53:57,-81.1385533333333,-18.0107016666667,0.4,352.9,511,NA,NA,NA,NA,NA,"satellite","FM133",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:55:27,-81.1385833333333,-18.0105483333333,0.5,353.7,511,NA,NA,NA,NA,NA,"satellite","FM133",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:19:28,-81.1379116666667,-18.014415,0.5,345.8,511,NA,NA,NA,NA,NA,"satellite","FM136",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:53:30,-81.138545,-18.0107533333333,0,351.7,511,NA,NA,NA,NA,NA,"satellite","FM134",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 15:00:18,-81.1386616666667,-18.0099433333333,0.6,357,511,NA,NA,NA,NA,NA,"satellite","FM133",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:28:43,-81.1382133333333,-18.0134933333333,0,334.3,511,NA,NA,NA,NA,NA,"satellite","FM46",NA,NA,0
"orbcomm","AIS.1","412331284",2022-11-11 14:54:50,-81.1385683333333,-18.0106283333333,0,351.100006103516,511,NA,NA,NA,NA,NA,"satellite","rORBCOMM999",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:37:36,-81.1384116666667,-18.01258,0,347,511,NA,NA,NA,NA,NA,"satellite","FM141",NA,NA,0
"orbcomm","AIS.1","412331284",2022-11-11 15:21:38,-81.138875,-18.00703,0.5,353.799987792969,511,NA,NA,NA,NA,NA,"satellite","rORBCOMM999",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:28:34,-81.1382133333333,-18.0134933333333,0,340.2,511,NA,NA,NA,NA,NA,"satellite","FM46",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 15:35:11,-81.1392416666667,-18.0055916666667,0.5,350.5,511,NA,NA,NA,NA,NA,"satellite","FM116",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 15:29:28,-81.1390683333333,-18.006215,0,333.7,511,NA,NA,NA,NA,NA,"satellite","FM127",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 15:32:22,-81.1391983333333,-18.00596,0,341.2,511,NA,NA,NA,NA,NA,"satellite","FM116",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:38:58,-81.138445,-18.0124433333333,0,346.2,511,NA,NA,NA,NA,NA,"satellite","FM102",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:34:48,-81.1383616666667,-18.0128416666667,0,347.1,511,NA,NA,NA,NA,NA,"satellite","FM102",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:37:36,-81.1384116666667,-18.01258,0,347,511,NA,NA,NA,NA,NA,"satellite","FM102",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:56:08,-81.1385933333333,-18.010465,0.5,353,511,NA,NA,NA,NA,NA,"satellite","FM133",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:17:49,-81.1378766666667,-18.014595,0.5,352.3,511,NA,NA,NA,NA,NA,"satellite","FM136",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:58:47,-81.1386316666667,-18.01016,0.6,354,511,NA,NA,NA,NA,NA,"satellite","FM133",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 15:01:18,-81.138675,-18.0097816666667,0.6,350.8,511,NA,NA,NA,NA,NA,"satellite","FM133",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:56:50,-81.1386083333333,-18.010395,0.5,352.4,511,NA,NA,NA,NA,NA,"satellite","FM134",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 15:26:58,-81.13897,-18.006425,0.5,338.7,511,NA,NA,NA,NA,NA,"satellite","FM127",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:51:29,-81.1385516666667,-18.010995,0.5,359.2,511,NA,NA,NA,NA,NA,"satellite","FM134",NA,NA,0
"orbcomm","AIS.1","412331284",2022-11-11 14:49:39,-81.1385483333333,-18.0112416666667,0.600000023841858,5.30000019073486,511,NA,NA,NA,NA,NA,"satellite","rORBCOMM999",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 15:31:47,-81.1391816666667,-18.0060133333333,0,336.4,511,NA,NA,NA,NA,NA,"satellite","FM117",NA,NA,0
"orbcomm","AIS.1","412331284",2022-11-11 15:30:19,-81.1391033333333,-18.0061566666667,0,334.799987792969,511,NA,NA,NA,NA,NA,"satellite","rORBCOMM999",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:37:27,-81.13841,-18.0126,0,345.9,511,NA,NA,NA,NA,NA,"satellite","FM102",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:56:30,-81.1386033333333,-18.0104333333333,0,351.1,511,NA,NA,NA,NA,NA,"satellite","FM134",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 15:30:49,-81.1391316666667,-18.0061116666667,0,325.8,511,NA,NA,NA,NA,NA,"satellite","FM132",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 15:33:51,-81.1392216666667,-18.00578,0,352.1,511,NA,NA,NA,NA,NA,"satellite","FM116",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:14:59,-81.1378516666667,-18.014965,0.5,358.1,511,NA,NA,NA,NA,NA,"satellite","FM136",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:16:49,-81.1378616666667,-18.0147166666667,0.5,356.6,511,NA,NA,NA,NA,NA,"satellite","FM136",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:30:53,-81.1382933333333,-18.0132533333333,0.5,347.9,511,NA,NA,NA,NA,NA,"satellite","FM46",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:28:12,-81.1381866666667,-18.0135466666667,0,340.1,511,NA,NA,NA,NA,NA,"satellite","FM46",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:29:23,-81.13824,-18.0134133333333,0,336.1,511,NA,NA,NA,NA,NA,"satellite","FM46",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:38:36,-81.138435,-18.0124766666667,0,347.4,511,NA,NA,NA,NA,NA,"satellite","FM102",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:58:29,-81.1386266666667,-18.0102116666667,0.5,348.2,511,NA,NA,NA,NA,NA,"satellite","FM133",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:55:57,-81.1385883333333,-18.0104883333333,0.5,348.1,511,NA,NA,NA,NA,NA,"satellite","FM133",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:54:47,-81.1385683333333,-18.0106283333333,0,351.1,511,NA,NA,NA,NA,NA,"satellite","FM133",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 15:37:42,-81.13929,-18.005285,0,346.4,511,NA,NA,NA,NA,NA,"satellite","FM122",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 15:40:07,-81.1393666666667,-18.0050433333333,0,336.6,511,NA,NA,NA,NA,NA,"satellite","FM126",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:40:36,-81.1384833333333,-18.0122733333333,0.5,345.7,511,NA,NA,NA,NA,NA,"satellite","FM102",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:57:27,-81.1386133333333,-18.01033,0,349.3,511,NA,NA,NA,NA,NA,"satellite","FM133",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 15:35:59,-81.1392583333333,-18.0054783333333,0.5,352.4,511,NA,NA,NA,NA,NA,"satellite","FM127",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:57:11,-81.13861,-18.010355,0.5,349.5,511,NA,NA,NA,NA,NA,"satellite","FM134",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 15:24:59,-81.1389133333333,-18.0066316666667,0,341.7,511,NA,NA,NA,NA,NA,"satellite","FM132",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 15:25:39,-81.1389333333333,-18.0065566666667,0.5,337.3,511,NA,NA,NA,NA,NA,"satellite","FM132",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 15:30:48,-81.1391316666667,-18.0061116666667,0,325.8,511,NA,NA,NA,NA,NA,"satellite","FM117",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:30:56,-81.1382733333333,-18.0132266666667,0.5,346.7,511,NA,NA,NA,NA,NA,"satellite","FM141",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 15:31:59,-81.1391866666667,-18.0059933333333,0,337.2,511,NA,NA,NA,NA,NA,"satellite","FM127",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 15:36:05,-81.13926,-18.005465,0.5,350.6,511,NA,NA,NA,NA,NA,"satellite","FM135",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 15:29:50,-81.13908,-18.006195,0,334.7,511,NA,NA,NA,NA,NA,"satellite","FM132",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:19:43,-81.13792,-18.0143966666667,0.5,344.1,511,NA,NA,NA,NA,NA,"satellite","FM115",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 15:35:42,-81.1392583333333,-18.005525,0.5,351.6,511,NA,NA,NA,NA,NA,"satellite","FM116",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 15:28:50,-81.1390433333333,-18.0062583333333,0,326.7,511,NA,NA,NA,NA,NA,"satellite","FM132",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:29:43,-81.1382666666667,-18.0133866666667,0.4,338.3,511,NA,NA,NA,NA,NA,"satellite","FM46",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 15:29:49,-81.13908,-18.006195,0,334.7,511,NA,NA,NA,NA,NA,"satellite","FM127",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 15:31:10,-81.1391533333333,-18.00607,0,337,511,NA,NA,NA,NA,NA,"satellite","FM127",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 15:00:48,-81.13867,-18.0098716666667,0.6,354.9,511,NA,NA,NA,NA,NA,"satellite","FM133",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:18:49,-81.137895,-18.014485,0.5,347.2,511,NA,NA,NA,NA,NA,"satellite","FM136",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:17:38,-81.137875,-18.0146166666667,0.5,350.1,511,NA,NA,NA,NA,NA,"satellite","FM136",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 15:26:38,-81.13896,-18.006455,0.5,345.9,511,NA,NA,NA,NA,NA,"satellite","FM117",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 15:25:59,-81.1389466666667,-18.006525,0,342.8,511,NA,NA,NA,NA,NA,"satellite","FM127",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:38:27,-81.13843,-18.0124866666667,0.4,350.4,511,NA,NA,NA,NA,NA,"satellite","FM102",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 15:27:18,-81.1389833333333,-18.006385,0.5,337.8,511,NA,NA,NA,NA,NA,"satellite","FM117",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 15:39:59,-81.1393616666667,-18.0050566666667,0,335.1,511,NA,NA,NA,NA,NA,"satellite","FM126",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 14:32:54,-81.1383466666667,-18.0130666666667,0,347.3,511,NA,NA,NA,NA,NA,"satellite","FM46",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 15:37:02,-81.1392733333333,-18.0053566666667,0.5,351.8,511,NA,NA,NA,NA,NA,"satellite","FM116",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 12:08:38,-81.1349916666667,-18.0328383333333,0.5,330.7,511,NA,NA,NA,NA,NA,"satellite","FM117",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 12:06:48,-81.1348733333333,-18.0330083333333,0.5,327.7,511,NA,NA,NA,NA,NA,"satellite","FM117",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 12:05:18,-81.134785,-18.0331533333333,0.5,330.9,511,NA,NA,NA,NA,NA,"satellite","FM117",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 12:05:37,-81.1347966666667,-18.0331166666667,0.5,320.6,511,NA,NA,NA,NA,NA,"satellite","FM117",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 12:08:07,-81.134955,-18.0328983333333,0,327,511,NA,NA,NA,NA,NA,"satellite","FM117",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 12:03:38,-81.1347016666667,-18.0333233333333,0.6,345,511,NA,NA,NA,NA,NA,"satellite","FM117",NA,NA,0
"orbcomm","AIS.1","412331284",2022-11-11 12:01:09,-81.1346183333333,-18.0336916666667,0.600000023841858,351.299987792969,511,NA,NA,NA,NA,NA,"satellite","rORBCOMM999",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 12:07:37,-81.1349266666667,-18.0329416666667,0,326.6,511,NA,NA,NA,NA,NA,"satellite","FM117",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 12:05:48,-81.134805,-18.0330966666667,0.5,334.8,511,NA,NA,NA,NA,NA,"satellite","FM117",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 12:02:47,-81.1346733333333,-18.033435,0.6,345.3,511,NA,NA,NA,NA,NA,"satellite","FM117",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 12:04:27,-81.1347433333333,-18.0332366666667,0.5,339.5,511,NA,NA,NA,NA,NA,"satellite","FM117",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 12:04:37,-81.1347483333333,-18.0332166666667,0.5,333.1,511,NA,NA,NA,NA,NA,"satellite","FM117",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 12:08:27,-81.1349816666667,-18.0328633333333,0.5,325.6,511,NA,NA,NA,NA,NA,"satellite","FM117",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 12:06:07,-81.1348266666667,-18.0330733333333,0.5,329.2,511,NA,NA,NA,NA,NA,"satellite","FM117",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 12:01:37,-81.1346383333333,-18.03361,0.6,347.3,511,NA,NA,NA,NA,NA,"satellite","FM117",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 12:01:46,-81.1346416666667,-18.0335883333333,0.6,348.7,511,NA,NA,NA,NA,NA,"satellite","FM117",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 12:03:47,-81.1347066666667,-18.0333066666667,0.6,344.6,511,NA,NA,NA,NA,NA,"satellite","FM117",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 12:03:06,-81.1346833333333,-18.03339,0.6,345.9,511,NA,NA,NA,NA,NA,"satellite","FM117",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:55:02,-81.12199,-18.10099,0.6,4.2,511,NA,NA,NA,NA,NA,"satellite","FM136",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:01:49,-81.1220383333333,-18.100045,0,342.7,511,NA,NA,NA,NA,NA,"satellite","FM141",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:09:19,-81.1224816666667,-18.0993133333333,0.5,328.9,511,NA,NA,NA,NA,NA,"satellite","FM141",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:46:01,-81.1233866666667,-18.095115,0.6,3,511,NA,NA,NA,NA,NA,"satellite","FM127",NA,NA,0
