"","seg_id","day","ssvid","shipname","lon","lat"
"1350","150402940-2020-10-13T13:17:56.000000Z",2020-10-14,"150402940","U RONG 5",122.42670071,36.89689012
"1351","150402940-2020-10-13T13:17:56.000000Z",2020-10-15,"150402940","U RONG 5",122.42670208,36.89689892
"1352","150402940-2020-10-28T00:23:24.000000Z",2020-10-28,"150402940","U RONG 5",122.44419443,36.87405114
"1353","150402940-2020-10-28T00:23:24.000000Z",2020-10-29,"150402940","U RONG 5",122.44420245,36.8738429
"1354","150402940-2021-02-10T12:17:43.000000Z",2021-02-14,"150402940","SHUNHANG5",-60.54005172,-45.44191765
"1355","150402940-2021-02-10T12:17:43.000000Z",2021-02-17,"150402940","SHUNHANG5",-60.19478912,-45.20944673
"1356","150402940-2021-02-10T12:17:43.000000Z",2021-02-19,"150402940","SHUNHANG5",-60.49508085,-47.39551219
"1357","150402940-2021-02-10T12:17:43.000000Z",2021-02-20,"150402940","SHUNHANG5",-60.63708327,-46.61885497
"1358","150402940-2021-02-28T20:43:47.026266Z",2021-03-01,"150402940","HAIHANG5",-60.08051908,-45.16293268
"1359","150402940-2021-02-28T20:43:47.026266Z",2021-03-02,"150402940","HAIHANG5",-60.07396184,-45.25240038
"1360","150402940-2022-07-07T11:35:19.000000Z",2022-07-07,"150402940","LURONGYUANYU197",21.6343173,-35.43523763
"1361","150402944-2019-11-22T12:06:28.000000Z",2020-01-02,"150402944","SHUNHANG1",-60.50562459,-45.70084232
"1362","150402944-2019-11-22T12:06:28.000000Z",2020-01-06,"150402944","SHUNHANG1",-60.54580993,-45.71750111
"1363","150402944-2019-11-22T12:06:28.000000Z",2020-01-07,"150402944","SHUNHANG1",-60.54585493,-45.71731428
"1364","150402944-2019-11-22T12:06:28.000000Z",2020-01-09,"150402944","SHUNHANG1",-60.23655673,-46.1494121
"1365","150402944-2019-11-22T12:06:28.000000Z",2020-01-10,"150402944","SHUNHANG1",-60.36408084,-45.88118425
"1366","150402944-2019-11-22T12:06:28.000000Z",2020-01-12,"150402944","SHUNHANG1",-60.50864349,-45.56605017
"1367","150402944-2019-11-22T12:06:28.000000Z",2020-01-25,"150402944","SHUNHANG1",-60.5757248,-45.44998205
"1368","150402944-2019-11-22T12:06:28.000000Z",2020-01-26,"150402944","SHUNHANG1",-60.54392021,-45.51337522
"1369","150402944-2019-11-22T12:06:28.000000Z",2020-01-29,"150402944","SHUNHANG1",-60.64119132,-45.644683
"1370","150402944-2019-11-22T12:06:28.000000Z",2020-01-30,"150402944","SHUNHANG1",-60.67049369,-45.74932729
"1371","150402944-2019-11-22T12:06:28.000000Z",2020-02-06,"150402944","SHUNHANG1",-60.7168005,-45.86383344
"1372","150402944-2019-11-22T12:06:28.000000Z",2020-03-25,"150402944","SHUNHANG1",-60.16889426,-45.93863352
"1373","150402944-2019-11-22T12:06:28.000000Z",2020-04-02,"150402944","SHUNHANG1",-60.11261074,-45.60813153
"1374","150402944-2019-11-22T12:06:28.000000Z",2020-04-05,"150402944","SHUNHANG1",-60.11105027,-45.60946457
"1375","150402944-2019-11-22T12:06:28.000000Z",2020-04-06,"150402944","SHUNHANG1",-60.09087277,-45.46603939
"1376","150402944-2020-10-29T16:22:16.000000Z",2021-01-07,"150402944","SHUNHANG1",-60.43810602,-45.28537428
"1377","150402944-2020-10-29T16:22:16.000000Z",2021-01-15,"150402944","SHUNHANG1",-60.55411379,-45.43711916
"1378","150402944-2020-10-29T16:22:16.000000Z",2021-01-17,"150402944","SHUNHANG1",-60.40061946,-45.31522032
"1379","150402944-2020-10-29T16:22:16.000000Z",2021-01-19,"150402944","SHUNHANG1",-60.41246786,-45.30454872
"1380","150402944-2020-10-29T16:22:16.000000Z",2021-01-20,"150402944","SHUNHANG1",-60.51994252,-45.39507405
"1381","150402944-2020-10-29T16:22:16.000000Z",2021-01-21,"150402944","SHUNHANG1",-60.50344176,-45.44606866
"1382","150402944-2020-10-29T16:22:16.000000Z",2021-01-22,"150402944","SHUNHANG1",-60.56811588,-45.47745611
"1383","150402944-2020-10-29T16:22:16.000000Z",2021-01-23,"150402944","SHUNHANG1",-60.51950582,-45.40898659
"1384","150402944-2020-10-29T16:22:16.000000Z",2021-01-24,"150402944","SHUNHANG1",-60.60196278,-45.55466798
"1385","150402944-2020-10-29T16:22:16.000000Z",2021-01-25,"150402944","SHUNHANG1",-60.52548244,-45.44188639
"1386","150402944-2020-10-29T16:22:16.000000Z",2021-01-27,"150402944","SHUNHANG1",-60.62372192,-45.61980101
"1387","150402944-2020-10-29T16:22:16.000000Z",2021-01-28,"150402944","SHUNHANG1",-60.59226026,-45.50094765
"1388","150402944-2020-10-29T16:22:16.000000Z",2021-01-29,"150402944","SHUNHANG1",-60.57685936,-45.44699772
"1389","150402944-2020-10-29T16:22:16.000000Z",2021-01-30,"150402944","SHUNHANG1",-60.51319681,-45.40622275
"1390","150402944-2020-10-29T16:22:16.000000Z",2021-01-30,"150402944","SHUNHANG1     TT",-60.51319681,-45.40622275
"1391","150402944-2020-10-29T16:22:16.000000Z",2021-01-31,"150402944","SHUNHANG1",-60.57797672,-45.43076241
"1392","150402944-2020-10-29T16:22:16.000000Z",2021-02-01,"150402944","SHUNHANG1",-60.59567213,-45.45242038
"1393","150402944-2020-10-29T16:22:16.000000Z",2021-02-02,"150402944","SHUNHANG1",-60.62962298,-45.70975861
"1394","150402944-2020-10-29T16:22:16.000000Z",2021-02-03,"150402944","SHUNHANG1",-60.63562707,-45.75593702
"1395","150402944-2020-10-29T16:22:16.000000Z",2021-02-04,"150402944","SHUNHANG1",-60.6376507,-45.61730367
"1396","150402944-2020-10-29T16:22:16.000000Z",2021-02-05,"150402944","SHUNHANG1",-60.6444986,-45.64086136
"1397","150402944-2020-10-29T16:22:16.000000Z",2021-02-05,"150402944","SHUNHANG1     TT",-60.6444986,-45.64086136
"1398","150402944-2020-10-29T16:22:16.000000Z",2021-02-06,"150402944","SHUNHANG1",-60.56017382,-45.43601708
"1399","150402944-2020-10-29T16:22:16.000000Z",2021-02-07,"150402944","SHUNHANG1",-60.49541284,-45.33697396
"1400","150402944-2020-10-29T16:22:16.000000Z",2021-02-08,"150402944","SHUNHANG1",-60.52376429,-45.36675515
"1401","150402944-2020-10-29T16:22:16.000000Z",2021-02-09,"150402944","SHUNHANG1",-60.53543657,-45.3815231
"1402","150402944-2020-10-29T16:22:16.000000Z",2021-02-10,"150402944","SHUNHANG1",-60.54260297,-45.76187178
"1403","150402944-2020-10-29T16:22:16.000000Z",2021-02-11,"150402944","SHUNHANG1",-60.14798019,-45.91955345
"1404","150402944-2020-10-29T16:22:16.000000Z",2021-02-12,"150402944","SHUNHANG1",-60.48727098,-45.52975856
"1405","150402944-2020-10-29T16:22:16.000000Z",2021-02-13,"150402944","SHUNHANG1",-60.40156746,-45.22420796
"1406","150402944-2020-10-29T16:22:16.000000Z",2021-02-14,"150402944","SHUNHANG1",-60.26453683,-45.12246819
"1407","150402944-2020-10-29T16:22:16.000000Z",2021-02-15,"150402944","SHUNHANG1",-60.15679175,-45.09738259
"1408","150402944-2020-10-29T16:22:16.000000Z",2021-02-16,"150402944","SHUNHANG1",-60.20914167,-45.06624133
"1409","150402944-2020-10-29T16:22:16.000000Z",2021-02-17,"150402944","SHUNHANG1",-60.11345114,-45.13754672
"1410","150402944-2020-10-29T16:22:16.000000Z",2021-02-18,"150402944","SHUNHANG1",-60.23803685,-46.34437345
"1411","150402944-2020-10-29T16:22:16.000000Z",2021-02-19,"150402944","SHUNHANG1",-60.3729551,-47.29035679
"1412","150402944-2020-10-29T16:22:16.000000Z",2021-02-20,"150402944","SHUNHANG1",-60.62833899,-46.32051028
"1413","150402944-2020-10-29T16:22:16.000000Z",2021-02-21,"150402944","SHUNHANG1",-60.51960061,-45.40199259
"1414","150402944-2020-10-29T16:22:16.000000Z",2021-02-22,"150402944","HAIHANG1",-60.58544456,-45.70618912
"1415","150402944-2020-10-29T16:22:16.000000Z",2021-02-23,"150402944","HAIHANG1",-60.15009913,-45.22347906
"1416","150402944-2020-10-29T16:22:16.000000Z",2021-02-24,"150402944","HAIHANG1",-60.45683172,-45.43844025
"1417","150402944-2020-10-29T16:22:16.000000Z",2021-02-25,"150402944","HAIHANG1",-60.23871849,-45.22907087
"1418","150402944-2020-10-29T16:22:16.000000Z",2021-02-26,"150402944","HAIHANG1",-60.18833499,-45.22755167
"1419","150402944-2020-10-29T16:22:16.000000Z",2021-02-27,"150402944","HAIHANG1",-60.12593241,-45.13142475
"1420","150402944-2020-10-29T16:22:16.000000Z",2021-02-28,"150402944","HAIHANG1",-60.09025135,-45.19617344
"1421","150402944-2020-10-29T16:22:16.000000Z",2021-03-01,"150402944","HAIHANG1",-60.18573747,-45.16191371
"1422","150402944-2020-10-29T16:22:16.000000Z",2021-03-02,"150402944","HAIHANG1",-60.07650741,-45.12720426
"1423","150402944-2020-10-29T16:22:16.000000Z",2021-03-03,"150402944","HAIHANG1",-60.0808257,-45.10520047
"1424","150402944-2020-10-29T16:22:16.000000Z",2021-03-04,"150402944","HAIHANG1",-60.1402805,-45.35178466
"1425","150402944-2020-10-29T16:22:16.000000Z",2021-03-05,"150402944","HAIHANG1",-60.07204211,-45.13413185
"1426","150402944-2020-10-29T16:22:16.000000Z",2021-03-06,"150402944","HAIHANG1",-60.06783367,-45.23825524
"1427","150402944-2020-10-29T16:22:16.000000Z",2021-03-07,"150402944","HAIHANG1",-60.08778598,-45.09618186
"1428","150402944-2020-10-29T16:22:16.000000Z",2021-03-08,"150402944","HAIHANG1",-60.05242525,-45.2020073
"1429","150402944-2020-10-29T16:22:16.000000Z",2021-03-09,"150402944","HAIHANG1",-60.00126032,-45.34912045
"1430","150402944-2020-10-29T16:22:16.000000Z",2021-03-10,"150402944","HAIHANG1",-59.85908895,-45.07035003
"1431","150402944-2020-10-29T16:22:16.000000Z",2021-03-11,"150402944","HAIHANG1",-60.00921406,-45.13367864
"1432","150402944-2020-10-29T16:22:16.000000Z",2021-03-12,"150402944","HAIHANG1",-60.13151243,-45.17658089
"1433","150402944-2020-10-29T16:22:16.000000Z",2021-03-13,"150402944","HAHHHNG1",-60.23004283,-45.17923423
"1434","150402944-2020-10-29T16:22:16.000000Z",2021-03-14,"150402944","HAIHANG1",-60.20341704,-45.18938992
"1435","150402944-2020-10-29T16:22:16.000000Z",2021-03-15,"150402944","HAIHANG1",-60.25750952,-45.4399428
"1436","150402944-2020-10-29T16:22:16.000000Z",2021-03-16,"150402944","HAIHANG1",-60.15955731,-45.17868654
"1437","150402944-2020-10-29T16:22:16.000000Z",2021-03-17,"150402944","HAIHANG1",-58.63945751,-43.15796096
"1438","150402944-2020-10-29T16:22:16.000000Z",2021-03-18,"150402944","HAIHANG1",-58.27056673,-42.53346824
"1439","150402944-2020-10-29T16:22:16.000000Z",2021-03-19,"150402944","HAIHANG1",-59.80852953,-44.67376337
"1440","150402944-2020-10-29T16:22:16.000000Z",2021-03-20,"150402944","HAIHANG1",-60.11632907,-45.26242847
"1441","150402944-2020-10-29T16:22:16.000000Z",2021-03-21,"150402944","HAIHANG1",-60.06800399,-45.18294871
"1442","150402944-2020-10-29T16:22:16.000000Z",2021-03-22,"150402944","HAIHANG1",-60.14967614,-45.65038894
"1443","150402944-2020-10-29T16:22:16.000000Z",2021-03-22,"150402944","HAIHANG1      TT",-60.14967614,-45.65038894
"1444","150402944-2020-10-29T16:22:16.000000Z",2021-03-23,"150402944","HAIHANG1",-60.14571245,-45.77421538
"1445","150402944-2020-10-29T16:22:16.000000Z",2021-03-24,"150402944","HAIHANG1",-60.04997654,-45.16108462
"1446","150402944-2020-10-29T16:22:16.000000Z",2021-03-25,"150402944","HAIHANG1",-60.06312704,-45.26181669
"1447","150402944-2020-10-29T16:22:16.000000Z",2021-03-26,"150402944","HAIHANG1",-60.10626524,-45.50232631
"1448","150402944-2020-10-29T16:22:16.000000Z",2021-03-27,"150402944","HAIHANG1",-60.14098866,-45.71478043
"1449","150402944-2020-10-29T16:22:16.000000Z",2021-03-28,"150402944","HAIHANG1",-60.15541118,-45.79878321
"1450","150402944-2020-10-29T16:22:16.000000Z",2021-03-29,"150402944","HAIHANG1",-60.10129151,-45.47266639
"1451","150402944-2020-10-29T16:22:16.000000Z",2021-03-30,"150402944","HAIHANG1",-60.15484733,-45.71709143
"1452","150402944-2020-10-29T16:22:16.000000Z",2021-03-31,"150402944","HAIHANG1",-60.13152066,-45.65155825
"1453","150402944-2020-10-29T16:22:16.000000Z",2021-04-01,"150402944","HAIHANG1",-60.15723851,-45.73915429
"1454","150402944-2020-10-29T16:22:16.000000Z",2021-04-02,"150402944","HAIHANG1",-60.15703839,-45.80435219
"1455","150402944-2020-10-29T16:22:16.000000Z",2021-04-03,"150402944","HAIHANG1",-60.14543215,-45.74648072
"1456","150402944-2020-10-29T16:22:16.000000Z",2021-04-04,"150402944","HAIHANG1",-60.14179316,-45.6068729
"1457","150402944-2020-10-29T16:22:16.000000Z",2021-04-05,"150402944","HAIHANG1",-60.08263519,-45.22611764
"1458","150402944-2020-10-29T16:22:16.000000Z",2021-04-06,"150402944","HAIHANG1",-60.10732831,-45.35679705
"1459","150402944-2020-10-29T16:22:16.000000Z",2021-04-07,"150402944","HAIHANG1",-60.10908643,-45.4990301
"1460","150402944-2020-10-29T16:22:16.000000Z",2021-04-08,"150402944","HAIHANG1",-60.0961606,-45.40641704
"1461","150402944-2020-10-29T16:22:16.000000Z",2021-04-09,"150402944","HAIHANG1",-60.08230653,-45.22024693
"1462","150402944-2020-10-29T16:22:16.000000Z",2021-04-10,"150402944","HAIHANG1",-60.05495021,-45.15694107
"1463","150402944-2020-10-29T16:22:16.000000Z",2021-04-11,"150402944","HAIHANG1",-60.07170966,-45.26865044
"1464","150402944-2020-10-29T16:22:16.000000Z",2021-04-12,"150402944","HAIHANG1",-60.08610737,-45.39506599
"1465","150402944-2020-10-29T16:22:16.000000Z",2021-04-13,"150402944","HAIHANG1",-60.12197428,-45.59333688
"1466","150402944-2020-10-29T16:22:16.000000Z",2021-04-14,"150402944","HAIHANG1",-60.10597267,-45.53379928
"1467","150402944-2020-10-29T16:22:16.000000Z",2021-04-15,"150402944","HAIHANG1",-60.12953418,-45.62937352
"1468","150402944-2020-10-29T16:22:16.000000Z",2021-04-16,"150402944","HAIHANG1",-60.12296307,-45.54965958
"1469","150402944-2020-10-29T16:22:16.000000Z",2021-04-17,"150402944","HAIHANG1",-60.03975029,-45.18355886
"1470","150402944-2020-10-29T16:22:16.000000Z",2021-04-18,"150402944","HAIHANG1",-60.13308136,-45.67825377
"1471","150402944-2020-10-29T16:22:16.000000Z",2021-04-19,"150402944","HAIHANG1",-60.15235726,-45.82247275
"1472","150402944-2020-10-29T16:22:16.000000Z",2021-04-20,"150402944","HAIHANG1",-60.23820214,-45.94932442
"1473","150402944-2020-10-29T16:22:16.000000Z",2021-04-21,"150402944","HAIHANG1",-60.23155568,-45.92723166
"1474","150402944-2020-10-29T16:22:16.000000Z",2021-04-22,"150402944","HAIHANG1",-60.29045862,-45.91225203
"1475","150402944-2020-10-29T16:22:16.000000Z",2021-04-23,"150402944","HAIHANG1",-60.12884245,-45.53395154
"1476","150402944-2020-10-29T16:22:16.000000Z",2021-04-24,"150402944","HAIHANG1",-60.06331392,-45.26635007
"1477","150402944-2020-10-29T16:22:16.000000Z",2021-04-25,"150402944","HAIHANG1",-60.0716459,-45.42111793
"1478","150402944-2020-10-29T16:22:16.000000Z",2021-04-25,"150402944","HAHHHNG1",-60.0716459,-45.42111793
"1479","150402944-2020-10-29T16:22:16.000000Z",2021-04-26,"150402944","HAIHANG1",-60.12127418,-45.68064596
"1480","150402944-2020-10-29T16:22:16.000000Z",2021-04-27,"150402944","HAIHANG1",-60.09027885,-45.50675899
"1481","150402944-2020-10-29T16:22:16.000000Z",2021-04-28,"150402944","HAIHANG1",-60.10595995,-45.59746799
"1482","150402944-2020-10-29T16:22:16.000000Z",2021-04-29,"150402944","HAIHANG1",-60.08617554,-45.50468317
"1483","150402944-2020-10-29T16:22:16.000000Z",2021-04-30,"150402944","HAIHANG1",-60.08879453,-45.56873709
"1484","150402944-2020-10-29T16:22:16.000000Z",2021-05-01,"150402944","HAIHANG1",-60.09860465,-45.61453977
"1485","150402944-2020-10-29T16:22:16.000000Z",2021-05-03,"150402944","HAIHANG1",-60.05119665,-45.31220419
"1486","150402944-2020-10-29T16:22:16.000000Z",2021-05-04,"150402944","HAIHANG1",-60.17532347,-45.70602324
"1487","150402944-2020-10-29T16:22:16.000000Z",2021-05-05,"150402944","HAIHANG1",-60.30156169,-46.06353922
"1488","150402944-2020-10-29T16:22:16.000000Z",2021-05-06,"150402944","HAIHANG1",-60.09676108,-45.52224774
"1489","150402944-2020-10-29T16:22:16.000000Z",2021-05-07,"150402944","HAIHANG1",-60.20275184,-45.75590953
"1490","150402944-2020-10-29T16:22:16.000000Z",2021-05-08,"150402944","HAIHANG1",-60.37695676,-46.39955044
"1491","150402944-2020-10-29T16:22:16.000000Z",2021-05-09,"150402944","HAIHANG1",-60.34284448,-46.33381821
"1492","150402944-2020-10-29T16:22:16.000000Z",2021-05-10,"150402944","HAIHANG1",-60.72956671,-46.72364592
"1493","150402944-2020-10-29T16:22:16.000000Z",2021-05-11,"150402944","HAIHANG1",-60.73382726,-46.7324863
"1494","150402944-2020-10-29T16:22:16.000000Z",2021-05-12,"150402944","HAIHANG1",-60.7180921,-46.77513573
"1495","150402944-2020-10-29T16:22:16.000000Z",2021-05-13,"150402944","HAIHANG1",-60.73786772,-46.65874961
"1496","150402944-2020-10-29T16:22:16.000000Z",2021-05-14,"150402944","HAIHANG1",-60.6012085,-46.66212898
"1497","150402944-2020-10-29T16:22:16.000000Z",2021-05-14,"150402944","HAHHHNG1",-60.6012085,-46.66212898
"1498","150402944-2020-10-29T16:22:16.000000Z",2021-05-15,"150402944","LURONGYUANYU277",-61.70998131,-47.58427881
"1499","150402944-2020-10-29T16:22:16.000000Z",2021-05-16,"150402944","LURONGYUANYU277",-65.07335961,-50.18745345
"1500","150402944-2020-10-29T16:22:16.000000Z",2021-05-17,"150402944","LURONGYUANYU277",-68.17823667,-52.16709381
"1501","150402944-2020-10-29T16:22:16.000000Z",2021-05-18,"150402944","LURONGYUANYU277",-69.27595989,-52.25695755
"1502","150402944-2020-10-29T16:22:16.000000Z",2021-05-19,"150402944","LURONGYUANYU277",-69.27543384,-52.25662695
"1503","150402944-2020-10-29T16:22:16.000000Z",2021-05-20,"150402944","LURONGYUANYU277",-69.27598168,-52.25591706
"1504","150402944-2020-10-29T16:22:16.000000Z",2021-05-20,"150402944","LURONGYUANYU20TT",-69.27598168,-52.25591706
"1505","150402944-2020-10-29T16:22:16.000000Z",2021-05-21,"150402944","LURONGYUANYU277",-69.27577004,-52.2558027
"1506","150402944-2020-10-29T16:22:16.000000Z",2021-05-22,"150402944","LURONGYUANYU277",-69.27567021,-52.25591497
"1507","150402944-2020-10-29T16:22:16.000000Z",2021-05-23,"150402944","LURONGYUANYU277",-69.27566947,-52.25640927
"1508","150402944-2020-10-29T16:22:16.000000Z",2021-05-23,"150402944","LURONGYUANYU20TT",-69.27566947,-52.25640927
"1509","150402944-2020-10-29T16:22:16.000000Z",2021-05-24,"150402944","LURONGYUANYU277",-69.27369703,-52.25639319
"1510","150402944-2020-10-29T16:22:16.000000Z",2021-05-25,"150402944","LURONGYUANYU277",-69.27209955,-52.25617549
"1511","150402944-2020-10-29T16:22:16.000000Z",2021-05-26,"150402944","LURONGYUANYU277",-69.27285733,-52.25630807
"1512","150402944-2020-10-29T16:22:16.000000Z",2021-05-27,"150402944","LURONGYUANYU277",-69.27349315,-52.25677467
"1513","150402944-2020-10-29T16:22:16.000000Z",2021-05-28,"150402944","LURONGYUANYU277",-69.2843981,-52.26780272
"1514","150402944-2020-10-29T16:22:16.000000Z",2021-05-28,"150402944","LURONGYUANYU20TT",-69.2843981,-52.26780272
"1515","150402944-2020-10-29T16:22:16.000000Z",2021-05-29,"150402944","LURONGYUANYU277",-71.1112643,-53.33838466
"1516","150402944-2020-10-29T16:22:16.000000Z",2021-05-30,"150402944","LURONGYUANYU277",-75.24638183,-52.0981975
"1517","150402944-2020-10-29T16:22:16.000000Z",2021-05-31,"150402944","LURONGYUANYU277",-76.9339158,-49.01347096
"1518","150402944-2020-10-29T16:22:16.000000Z",2021-06-01,"150402944","LURONGYUANYU277",-76.98778819,-45.658308
"1519","150402944-2020-10-29T16:22:16.000000Z",2021-06-02,"150402944","LURONGYUANYU277",-78.58924713,-42.76668034
"1520","150402944-2020-10-29T16:22:16.000000Z",2021-06-02,"150402944","LURONGYUANYU20TT",-78.58924713,-42.76668034
"1521","150402944-2020-10-29T16:22:16.000000Z",2021-06-03,"150402944","LURONGYUANYU277",-81.22075528,-40.50732004
"1522","150402944-2020-10-29T16:22:16.000000Z",2021-06-03,"150402944","LURONGYUANYU20TT",-81.22075528,-40.50732004
"1523","150402944-2020-10-29T16:22:16.000000Z",2021-06-04,"150402944","LURONGYUANYU277",-83.84368338,-38.07954004
"1524","150402944-2020-10-29T16:22:16.000000Z",2021-06-05,"150402944","LURONGYUANYU277",-86.53625735,-35.41404162
"1525","150402944-2020-10-29T16:22:16.000000Z",2021-06-05,"150402944","LURONGYUANYU20TT",-86.53625735,-35.41404162
"1526","150402944-2020-10-29T16:22:16.000000Z",2021-06-06,"150402944","LURONGYUANYU277",-89.1267786,-32.72819928
"1527","150402944-2020-10-29T16:22:16.000000Z",2021-06-06,"150402944","LURONGYUANYU20TT",-89.1267786,-32.72819928
"1528","150402944-2020-10-29T16:22:16.000000Z",2021-06-07,"150402944","LURONGYUANYU277",-91.65685985,-30.01235021
"1529","150402944-2020-10-29T16:22:16.000000Z",2021-06-08,"150402944","LURONGYUANYU277",-93.99684156,-27.41209967
"1530","150402944-2020-10-29T16:22:16.000000Z",2021-06-09,"150402944","LURONGYUANYU277",-96.5798974,-24.48935023
"1531","150402944-2020-10-29T16:22:16.000000Z",2021-06-10,"150402944","LURONGYUANYU277",-99.0969375,-21.55676217
"1532","150402944-2020-10-29T16:22:16.000000Z",2021-06-11,"150402944","LURONGYUANYU277",-101.58585344,-18.63544527
"1533","150402944-2020-10-29T16:22:16.000000Z",2021-06-12,"150402944","LURONGYUANYU277",-104.00939068,-15.6082431
"1534","150402944-2020-10-29T16:22:16.000000Z",2021-06-13,"150402944","LURONGYUANYU277",-106.22461877,-12.56567184
"1535","150402944-2020-10-29T16:22:16.000000Z",2021-06-14,"150402944","LURONGYUANYU277",-108.48020851,-9.36386171
"1536","150402944-2020-10-29T16:22:16.000000Z",2021-06-14,"150402944","LURONGYUANYU20",-108.48020851,-9.36386171
"1537","150402944-2020-10-29T16:22:16.000000Z",2021-06-15,"150402944","LURONGYUANYU277",-110.79124604,-6.16620311
"1538","150402944-2020-10-29T16:22:16.000000Z",2021-06-16,"150402944","LURONGYUANYU277",-113.13624189,-2.97450056
"1539","150402944-2020-10-29T16:22:16.000000Z",2021-06-17,"150402944","LURONGYUANYU277",-115.42192295,-0.82317471
"1540","150402944-2020-10-29T16:22:16.000000Z",2021-06-18,"150402944","LURONGYUANYU277",-116.77205383,-0.24408795
"1541","150402944-2020-10-29T16:22:16.000000Z",2021-06-19,"150402944","LURONGYUANYU277",-117.14625783,-0.27523436
"1542","150402944-2020-10-29T16:22:16.000000Z",2021-06-20,"150402944","LURONGYUANYU277",-117.38223489,-0.09721725
"1543","150402944-2020-10-29T16:22:16.000000Z",2021-06-20,"150402944","LURONGYUANYU20TT",-117.38223489,-0.09721725
"1544","150402944-2020-10-29T16:22:16.000000Z",2021-06-21,"150402944","LURONGYUANYU277",-117.47916387,-0.03398977
"1545","150402944-2020-10-29T16:22:16.000000Z",2021-06-21,"150402944","LURONGYUANYU20TT",-117.47916387,-0.03398977
"1546","150402944-2020-10-29T16:22:16.000000Z",2021-06-22,"150402944","LURONGYUANYU277",-117.3237354,-0.17759142
"1547","150402944-2020-10-29T16:22:16.000000Z",2021-06-23,"150402944","LURONGYUANYU277",-117.90748621,0.33393964
"1548","150402944-2020-10-29T16:22:16.000000Z",2021-06-24,"150402944","LURONGYUANYU277",-120.84847414,0.88142411
"1549","150402944-2020-10-29T16:22:16.000000Z",2021-06-25,"150402944","LURONGYUANYU277",-124.72474654,1.17701593
"1550","150402944-2020-10-29T16:22:16.000000Z",2021-06-26,"150402944","LURONGYUANYU277",-128.70943987,2.14716334
"1551","150402944-2020-10-29T16:22:16.000000Z",2021-06-27,"150402944","LURONGYUANYU277",-132.7588198,3.20368978
"1552","150402944-2020-10-29T16:22:16.000000Z",2021-06-27,"150402944","LURONGYUANYU20TT",-132.7588198,3.20368978
"1553","150402944-2020-10-29T16:22:16.000000Z",2021-06-28,"150402944","LURONGYUANYU277",-136.61145413,4.20741231
"1554","150402944-2020-10-29T16:22:16.000000Z",2021-06-29,"150402944","LURONGYUANYU277",-140.06803295,5.41999981
"1555","150402944-2020-10-29T16:22:16.000000Z",2021-06-30,"150402944","LURONGYUANYU277",-143.36942328,6.60364466
"1556","150402944-2020-10-29T16:22:16.000000Z",2021-07-01,"150402944","LURONGYUANYU277",-146.79879869,7.78264649
"1557","150402944-2021-07-01T19:47:19.000000Z",2021-07-01,"150402944","LURONGYUANYU277",-148.016965,8.08552
"1558","150402944-2020-10-29T16:22:16.000000Z",2021-07-02,"150402944","LURONGYUANYU277",-150.40969829,9.04300718
"1559","150402944-2020-10-29T16:22:16.000000Z",2021-07-02,"150402944","LURONGYUANYU20TT",-150.40969829,9.04300718
"1560","150402944-2020-10-29T16:22:16.000000Z",2021-07-03,"150402944","LURONGYUANYU277",-154.15478062,10.06111646
"1561","150402944-2020-10-29T16:22:16.000000Z",2021-07-04,"150402944","LURONGYUANYU277",-158.047872,10.87565094
"1562","150402944-2020-10-29T16:22:16.000000Z",2021-07-05,"150402944","LURONGYUANYU277",-162.40245891,11.77470812
"1563","150402944-2020-10-29T16:22:16.000000Z",2021-07-06,"150402944","LURONGYUANYU277",-166.07635842,12.52591647
"1564","150402944-2020-10-29T16:22:16.000000Z",2021-07-07,"150402944","LURONGYUANYU277",-170.05257695,13.36824974
"1565","150402944-2020-10-29T16:22:16.000000Z",2021-07-08,"150402944","LURONGYUANYU277",-173.94165676,14.79854431
"1566","150402944-2020-10-29T16:22:16.000000Z",2021-07-09,"150402944","LURONGYUANYU277",-177.45980907,16.34822783
"1567","150402944-2020-10-29T16:22:16.000000Z",2021-07-10,"150402944","LURONGYUANYU277",178.88414506,17.94705163
"1568","150402944-2020-10-29T16:22:16.000000Z",2021-07-11,"150402944","LURONGYUANYU277",175.20401216,19.52256285
"1569","150402944-2020-10-29T16:22:16.000000Z",2021-07-12,"150402944","LURONGYUANYU277",171.44139572,21.12655632
"1570","150402944-2020-10-29T16:22:16.000000Z",2021-07-12,"150402944","LURONGYUANYU20TT",171.44139572,21.12655632
"1571","150402944-2020-10-29T16:22:16.000000Z",2021-07-13,"150402944","LURONGYUANYU277",167.49541272,22.78537202
"1572","150402944-2020-10-29T16:22:16.000000Z",2021-07-14,"150402944","LURONGYUANYU277",163.88282029,24.27098747
"1573","150402944-2020-10-29T16:22:16.000000Z",2021-07-15,"150402944","LURONGYUANYU277",159.72505775,25.9310228
"1574","150402944-2020-10-29T16:22:16.000000Z",2021-07-16,"150402944","LURONGYUANYU277",156.79368684,27.3966345
"1575","150402944-2020-10-29T16:22:16.000000Z",2021-07-17,"150402944","LURONGYUANYU277",153.75939639,28.09960214
"1576","150402944-2020-10-29T16:22:16.000000Z",2021-07-18,"150402944","LURONGYUANYU277",149.37511808,28.50254482
"1577","150402944-2020-10-29T16:22:16.000000Z",2021-07-19,"150402944","LURONGYUANYU277",145.1810608,28.89348568
